song_name,added_at,song_duration,song_popularity,song_number_in_album,song_external_url,song_preview_url,album_name,album_release_date,album_total_tracks,album_image_url,album_external_url,artist_name,artist_external_url
Fire,2015-05-27T14:27:52Z,4:12,65,11,https://open.spotify.com/track/0Ln5tJyLX5qusquBOtq7wf,https://p.scdn.co/mp3-preview/0a11fd0d2f9b828881b0801c64039eb729245c92?cid=2490920ce5574a1a9b97a3e366c39dd3,West Ryder Pauper Lunatic Asylum,2009,12,https://i.scdn.co/image/ab67616d00001e02358f726999166b87f00e7066,https://open.spotify.com/album/2DHGeuRTttjurZDb0pSjx6,Kasabian,https://open.spotify.com/artist/11wRdbnoYqRddKBrpHt4Ue
Somebody Told Me,2015-05-27T14:27:51Z,3:17,0,4,https://open.spotify.com/track/1lDWb6b6ieDQ2xT7ewTC3G,,Hot Fuss,2004-06-15,12,https://i.scdn.co/image/ab67616d00001e02797febe9f06dd027b67a3e64,https://open.spotify.com/album/6TJmQnO44YE5BtTxH8pop1,The Killers,https://open.spotify.com/artist/0C0XlULifJtAgn6ZNCW2eu
Vlad the Impaler,2015-05-27T14:27:51Z,4:44,45,8,https://open.spotify.com/track/488cKOZoT89BDBF4i3qGt3,https://p.scdn.co/mp3-preview/870374ba2cb413fa1b52bd7c2c0b25ccab976e78?cid=2490920ce5574a1a9b97a3e366c39dd3,West Ryder Pauper Lunatic Asylum,2009,12,https://i.scdn.co/image/ab67616d00001e02358f726999166b87f00e7066,https://open.spotify.com/album/2DHGeuRTttjurZDb0pSjx6,Kasabian,https://open.spotify.com/artist/11wRdbnoYqRddKBrpHt4Ue
Underdog,2015-05-27T14:27:50Z,4:37,62,1,https://open.spotify.com/track/3PbsDnKdrZY0ttX7VE9s5R,https://p.scdn.co/mp3-preview/386dae4ac6742702ea987a3798bae6c4036d0b55?cid=2490920ce5574a1a9b97a3e366c39dd3,West Ryder Pauper Lunatic Asylum,2009,12,https://i.scdn.co/image/ab67616d00001e02358f726999166b87f00e7066,https://open.spotify.com/album/2DHGeuRTttjurZDb0pSjx6,Kasabian,https://open.spotify.com/artist/11wRdbnoYqRddKBrpHt4Ue
Re-Wired,2015-05-27T14:27:50Z,4:44,51,8,https://open.spotify.com/track/1SsDbcjGHregkNfEjogXpm,https://p.scdn.co/mp3-preview/fc52dda2fefd747cc7a945d7dec84b634a4d15f8?cid=2490920ce5574a1a9b97a3e366c39dd3,Velociraptor!,2011-09-19,11,https://i.scdn.co/image/ab67616d00001e024a122b0ae3b59bc3ec2a0ed8,https://open.spotify.com/album/6lox5NV29L4QQmLuAvBXuP,Kasabian,https://open.spotify.com/artist/11wRdbnoYqRddKBrpHt4Ue
Days Are Forgotten,2015-05-27T14:27:49Z,5:02,47,2,https://open.spotify.com/track/02RDt0n6EXpYemu5mhMxjh,https://p.scdn.co/mp3-preview/b4755db47b11954e7d0cbaa61100454af4756042?cid=2490920ce5574a1a9b97a3e366c39dd3,Velociraptor!,2011-09-19,11,https://i.scdn.co/image/ab67616d00001e024a122b0ae3b59bc3ec2a0ed8,https://open.spotify.com/album/6lox5NV29L4QQmLuAvBXuP,Kasabian,https://open.spotify.com/artist/11wRdbnoYqRddKBrpHt4Ue
Club Foot,2015-05-27T14:27:49Z,3:34,61,1,https://open.spotify.com/track/6C0xucNj75wRdlejwWIEW1,https://p.scdn.co/mp3-preview/be51a144780e0ee621754d594b62963bacedf02e?cid=2490920ce5574a1a9b97a3e366c39dd3,Kasabian,2004-01-30,13,https://i.scdn.co/image/ab67616d00001e02558be881d52a45a43ca9578b,https://open.spotify.com/album/0VyDvw4MT9XDoSzE24yBCc,Kasabian,https://open.spotify.com/artist/11wRdbnoYqRddKBrpHt4Ue
eez-eh,2015-05-27T14:27:47Z,3:00,32,1,https://open.spotify.com/track/067eQlibGkX1kAhZjCbGTV,https://p.scdn.co/mp3-preview/5de6920af5473ba5aa38e8410ab739409bd65bc4?cid=2490920ce5574a1a9b97a3e366c39dd3,eez-eh,2014-04-29,1,https://i.scdn.co/image/ab67616d00001e0227b4adcad09a3e982238ce8b,https://open.spotify.com/album/6bI3FxOyHOWuolJoo0Z7r6,Kasabian,https://open.spotify.com/artist/11wRdbnoYqRddKBrpHt4Ue
Shoot the Runner,2015-05-27T14:27:47Z,3:27,53,2,https://open.spotify.com/track/4baAwbpkroYCwSIlaqzNXy,https://p.scdn.co/mp3-preview/62c9d24a35ef9ad62d9956ae9e6ee5d4553605c7?cid=2490920ce5574a1a9b97a3e366c39dd3,Empire,2006-12-18,16,https://i.scdn.co/image/ab67616d00001e022d1d7af4180216ca509d63da,https://open.spotify.com/album/22cuBzNBEzMhitybh0WEIh,Kasabian,https://open.spotify.com/artist/11wRdbnoYqRddKBrpHt4Ue
Carry on Wayward Son,2015-05-27T14:27:46Z,5:22,63,1,https://open.spotify.com/track/2SUpC3UgKwLVOS2FtZif9N,https://p.scdn.co/mp3-preview/e1895440efb58badec90127a50b74a5bc5134838?cid=2490920ce5574a1a9b97a3e366c39dd3,The Essential Kansas,2010,26,https://i.scdn.co/image/ab67616d00001e02d7d4922d7d2b7e596084075e,https://open.spotify.com/album/5LNcEWLS2ysZU9Eid63qRJ,Kansas,https://open.spotify.com/artist/2hl0xAkS2AIRAu23TVMBG1
Are You Gonna Be My Girl,2015-05-27T14:27:45Z,3:33,75,2,https://open.spotify.com/track/305WCRhhS10XUcH6AEwZk6,https://p.scdn.co/mp3-preview/f0e6e6d1835303097ef22037f333f8c057463146?cid=2490920ce5574a1a9b97a3e366c39dd3,Get Born,2003-09-15,13,https://i.scdn.co/image/ab67616d00001e02d06bd6d3b1f258ba2bca597a,https://open.spotify.com/album/6NrLpQCPYrNS3kVWxDgIlg,Jet,https://open.spotify.com/artist/5ypxebeHEIXjMtJb17uJlI
Personal Jesus,2015-05-27T14:27:45Z,3:18,0,18,https://open.spotify.com/track/2CYqXSe4pzCqpSWZvqgE39,,The Legend Of Johnny Cash,2005-01-01,21,https://i.scdn.co/image/ab67616d00001e026bfaa09961a17a60edebf43f,https://open.spotify.com/album/05BIC4TZptbiQoF03QhojS,Johnny Cash,https://open.spotify.com/artist/6kACVPfCOnqzgfEF5ryl0x
Baciami Ancora - Live Backup Tour 2013,2015-05-27T14:27:45Z,3:42,12,29,https://open.spotify.com/track/6P4ACYEuUYgfYfm22Q50uL,https://p.scdn.co/mp3-preview/744ef491ecd0e1755b302aeef41dc69606ff3d56?cid=2490920ce5574a1a9b97a3e366c39dd3,Lorenzo Negli Stadi Backup Tour 2013,2013-11-19,35,https://i.scdn.co/image/ab67616d00001e0233365a1c3d757a1fd2e4398a,https://open.spotify.com/album/5EObllxfMOcFeWeAuxkllo,Jovanotti,https://open.spotify.com/artist/7tmMPdOmFvdRvbj2aWoiRi
Getting Away With It (All Messed Up),2015-05-27T14:27:44Z,4:25,0,10,https://open.spotify.com/track/0xQlgRcVtCSnnRgbtjAosg,,Pleased To Meet You (International Version),2001-01-01,11,https://i.scdn.co/image/ab67616d00001e02838aca86ffb12ce7b5c7c6c7,https://open.spotify.com/album/4WhJfpkdSEoF724aUjaI5j,James,https://open.spotify.com/artist/0qLNsNKm8bQcMoRFkR8Hmh
Waterfall,2015-05-27T14:27:43Z,5:10,30,3,https://open.spotify.com/track/28QpyOOUZMGTLPrDhitNhC,https://p.scdn.co/mp3-preview/bbb1936b485f8ecb40cd9e130afc1859e6335621?cid=2490920ce5574a1a9b97a3e366c39dd3,Hey Ma (eDeluxe),2008-01-01,13,https://i.scdn.co/image/ab67616d00001e02ed42b7fc228b1624b7a57a43,https://open.spotify.com/album/6lnJykVIHTLDo325gqgaFU,James,https://open.spotify.com/artist/0qLNsNKm8bQcMoRFkR8Hmh
Say Something,2015-05-27T14:27:43Z,3:26,0,6,https://open.spotify.com/track/0XnLTp2ZhiN5KvbZhPquIK,,James: The Best Of,1998-01-01,18,https://i.scdn.co/image/ab67616d00001e029c654102e828cbd601b666ac,https://open.spotify.com/album/0ce2oLBbMhAL3TFcsZZHpb,James,https://open.spotify.com/artist/0qLNsNKm8bQcMoRFkR8Hmh
Senorita,2015-05-27T14:27:43Z,3:12,0,7,https://open.spotify.com/track/6QXNKLMhdAg2JKOyOWXWVj,,Pleased To Meet You (International Version),2001-01-01,11,https://i.scdn.co/image/ab67616d00001e02838aca86ffb12ce7b5c7c6c7,https://open.spotify.com/album/4WhJfpkdSEoF724aUjaI5j,James,https://open.spotify.com/artist/0qLNsNKm8bQcMoRFkR8Hmh
She's A Star,2015-05-27T14:27:41Z,3:39,21,3,https://open.spotify.com/track/7pEYwEaad8jYitkxhMoS9w,https://p.scdn.co/mp3-preview/093dc3b69ff0215458311b628d8557bbd8800c36?cid=2490920ce5574a1a9b97a3e366c39dd3,Essential Festival: James (International Version),2008-01-01,5,https://i.scdn.co/image/ab67616d00001e02bcca12391d9e15564ced4f73,https://open.spotify.com/album/1vUMPAO3MzavJMytoaBoqU,James,https://open.spotify.com/artist/0qLNsNKm8bQcMoRFkR8Hmh
Laid,2015-05-27T14:27:40Z,2:37,38,2,https://open.spotify.com/track/4IWrEuvVZbMxIBcXBkZTsO,https://p.scdn.co/mp3-preview/9aa85b0b568b56faf85c1fa4abdb032c97d2ce33?cid=2490920ce5574a1a9b97a3e366c39dd3,Essential Festival: James (International Version),2008-01-01,5,https://i.scdn.co/image/ab67616d00001e02bcca12391d9e15564ced4f73,https://open.spotify.com/album/1vUMPAO3MzavJMytoaBoqU,James,https://open.spotify.com/artist/0qLNsNKm8bQcMoRFkR8Hmh
Dernière danse,2015-05-27T14:27:39Z,3:33,0,1,https://open.spotify.com/track/6fhApGZALHXQ5AMrUeQgI3,,Mini World,2014-01-01,10,https://i.scdn.co/image/ab67616d00001e029abdd3f89b97298656b799f9,https://open.spotify.com/album/2RLpQx8GmfK2eJgTueg2Jy,Indila,https://open.spotify.com/artist/0FEJqmeLRzsXj8hgcZaAyB
Bleeding Out,2015-05-27T14:27:39Z,3:41,0,9,https://open.spotify.com/track/0RchWnEHETINMAyrTrlBmo,,Night Visions (Deluxe),2012-09-04,20,https://i.scdn.co/image/ab67616d00001e02dee648abe19dd6e10902c4ae,https://open.spotify.com/album/1vAEF8F0HoRFGiYOEeJXHW,Imagine Dragons,https://open.spotify.com/artist/53XhwfbYqKCa1cC15pYq2q
Demons,2015-05-27T14:27:38Z,2:55,1,4,https://open.spotify.com/track/2Oehrcv4Kov0SuIgWyQY9e,,Night Visions (Deluxe),2012-09-04,20,https://i.scdn.co/image/ab67616d00001e02dee648abe19dd6e10902c4ae,https://open.spotify.com/album/1vAEF8F0HoRFGiYOEeJXHW,Imagine Dragons,https://open.spotify.com/artist/53XhwfbYqKCa1cC15pYq2q
On Top Of The World,2015-05-27T14:27:38Z,3:09,0,5,https://open.spotify.com/track/4eLSCSELtKxZwXnFbNLXT5,,Night Visions (Deluxe),2012-09-04,20,https://i.scdn.co/image/ab67616d00001e02dee648abe19dd6e10902c4ae,https://open.spotify.com/album/1vAEF8F0HoRFGiYOEeJXHW,Imagine Dragons,https://open.spotify.com/artist/53XhwfbYqKCa1cC15pYq2q
Radioactive,2015-05-27T14:27:37Z,3:06,1,1,https://open.spotify.com/track/6Ep6BzIOB9tz3P4sWqiiAB,,Night Visions (Deluxe),2012-09-04,20,https://i.scdn.co/image/ab67616d00001e02dee648abe19dd6e10902c4ae,https://open.spotify.com/album/1vAEF8F0HoRFGiYOEeJXHW,Imagine Dragons,https://open.spotify.com/artist/53XhwfbYqKCa1cC15pYq2q
It's Time,2015-05-27T14:27:37Z,3:57,0,3,https://open.spotify.com/track/3xqF04FdMK7gpIPG3SPFpY,,Night Visions (Deluxe),2012-09-04,20,https://i.scdn.co/image/ab67616d00001e02dee648abe19dd6e10902c4ae,https://open.spotify.com/album/1vAEF8F0HoRFGiYOEeJXHW,Imagine Dragons,https://open.spotify.com/artist/53XhwfbYqKCa1cC15pYq2q
The Passenger,2015-05-27T14:27:35Z,4:44,0,4,https://open.spotify.com/track/3yP0cohcr97BUNJcgvmSVg,,Lust For Life,1977-09-09,9,https://i.scdn.co/image/ab67616d00001e02e65a26d232c9d3f30f2b3a16,https://open.spotify.com/album/7ynKEunH8LSit4TR3foMVC,Iggy Pop,https://open.spotify.com/artist/33EUXrFKGjpUSGacqEHhU4
I Want Out,2015-05-27T14:27:34Z,4:38,0,1,https://open.spotify.com/track/282RZOdU2idTClxJ7XIltH,,"The Best, The Rest, The Rare (The Collection 1984-1988)",1991,13,https://i.scdn.co/image/ab67616d00001e02f45242ed0f823f84b673bb51,https://open.spotify.com/album/2P0XT6TU8pntRC6qBQQ9CJ,Helloween,https://open.spotify.com/artist/4pQN0GB0fNEEOfQCaWotsY
The Reason,2015-05-27T14:27:34Z,3:52,0,8,https://open.spotify.com/track/7afSN5zhUhkbpRFpYKYztK,,The Reason,2003-01-01,12,https://i.scdn.co/image/ab67616d00001e02ff8a890a7b22734f31b547f3,https://open.spotify.com/album/7vTkGDm4harI3j80FSvr2p,Hoobastank,https://open.spotify.com/artist/2MqhkhX4npxDZ62ObR5ELO
My Hero,2015-05-27T14:27:33Z,4:18,59,5,https://open.spotify.com/track/7u5dBtASrtOuBTTZjJrvuJ,https://p.scdn.co/mp3-preview/46145f46a9246e10f645929311a5a5ce8bd01d27?cid=2490920ce5574a1a9b97a3e366c39dd3,Greatest Hits,2009-11-03,16,https://i.scdn.co/image/ab67616d00001e02136d7250568820409f8fdd60,https://open.spotify.com/album/1zCNrbPpz5OLSr6mSpPdKm,Foo Fighters,https://open.spotify.com/artist/7jy3rLJdDQY21OgRLCZ9sD
Learn to Fly,2015-05-27T14:27:32Z,3:54,57,6,https://open.spotify.com/track/0mWiuXuLAJ3Brin3Or2x6v,https://p.scdn.co/mp3-preview/371ecdede3dda7f49d04ba01ee7c6087abd31e79?cid=2490920ce5574a1a9b97a3e366c39dd3,Greatest Hits,2009-11-03,16,https://i.scdn.co/image/ab67616d00001e02136d7250568820409f8fdd60,https://open.spotify.com/album/1zCNrbPpz5OLSr6mSpPdKm,Foo Fighters,https://open.spotify.com/artist/7jy3rLJdDQY21OgRLCZ9sD
The Pretender,2015-05-27T14:27:31Z,4:27,56,4,https://open.spotify.com/track/6HNruFQlzQx4ulL4ppRLYI,https://p.scdn.co/mp3-preview/4b010601616c61e01d29a3730b9f7099a93eb34f?cid=2490920ce5574a1a9b97a3e366c39dd3,Greatest Hits,2009-11-03,16,https://i.scdn.co/image/ab67616d00001e02136d7250568820409f8fdd60,https://open.spotify.com/album/1zCNrbPpz5OLSr6mSpPdKm,Foo Fighters,https://open.spotify.com/artist/7jy3rLJdDQY21OgRLCZ9sD
Best of You,2015-05-27T14:27:30Z,4:14,58,2,https://open.spotify.com/track/1sn6iOK93jnp0Hn5BnNOXy,https://p.scdn.co/mp3-preview/1fe1d1e113e423cc1cb2d3fc3dee0e910d565410?cid=2490920ce5574a1a9b97a3e366c39dd3,Greatest Hits,2009-11-03,16,https://i.scdn.co/image/ab67616d00001e02136d7250568820409f8fdd60,https://open.spotify.com/album/1zCNrbPpz5OLSr6mSpPdKm,Foo Fighters,https://open.spotify.com/artist/7jy3rLJdDQY21OgRLCZ9sD
Everlong,2015-05-27T14:27:30Z,4:09,58,3,https://open.spotify.com/track/07q6QTQXyPRCf7GbLakRPr,https://p.scdn.co/mp3-preview/26f7feca8e14f27659465e336117c03fb8ee29d4?cid=2490920ce5574a1a9b97a3e366c39dd3,Greatest Hits,2009-11-03,16,https://i.scdn.co/image/ab67616d00001e02136d7250568820409f8fdd60,https://open.spotify.com/album/1zCNrbPpz5OLSr6mSpPdKm,Foo Fighters,https://open.spotify.com/artist/7jy3rLJdDQY21OgRLCZ9sD
My Immortal,2015-05-27T14:27:29Z,4:33,0,12,https://open.spotify.com/track/72iNjNcripCtyG8AZEPVBo,,Fallen,2003,12,https://i.scdn.co/image/ab67616d00001e02b452e368a6ab2cff47147b3c,https://open.spotify.com/album/5ozEqFzXMZyJkfekXLkUUo,Evanescence,https://open.spotify.com/artist/5nGIFgo0shDenQYSE0Sn7c
Going Under,2015-05-27T14:27:27Z,3:34,0,1,https://open.spotify.com/track/7jUnwF51o95iu2zPnpnEdW,,Fallen,2003,12,https://i.scdn.co/image/ab67616d00001e02b452e368a6ab2cff47147b3c,https://open.spotify.com/album/5ozEqFzXMZyJkfekXLkUUo,Evanescence,https://open.spotify.com/artist/5nGIFgo0shDenQYSE0Sn7c
Lips Like Sugar,2015-05-27T14:27:27Z,4:51,31,15,https://open.spotify.com/track/6yjkduAGhMd0zGwDRr5kVL,https://p.scdn.co/mp3-preview/6ccf6925873f55e8c87db3963302eb65889ae9d6?cid=2490920ce5574a1a9b97a3e366c39dd3,The Best of Echo & The Bunnymen,2006-09-11,17,https://i.scdn.co/image/ab67616d00001e0242b3a436a9078ebb9e1a029f,https://open.spotify.com/album/0KJWnz3i4TZXzWQMSnKzSv,Echo & the Bunnymen,https://open.spotify.com/artist/0fgYKF9Avljex0L9Wt5b8Z
Bodies,2015-05-27T14:27:26Z,3:21,0,2,https://open.spotify.com/track/3k4NN1toPhPi7idAtJSrHZ,,Sinner,2001,11,https://i.scdn.co/image/ab67616d00001e0235b6a292b7f22b165ebb75a9,https://open.spotify.com/album/2x69bUM3cqWJ1ckKpwCNgh,Drowning Pool,https://open.spotify.com/artist/1E4r4z7ivGUcSAnCbINJ9v
Omorfi Mera,2015-05-27T14:27:25Z,2:49,9,5,https://open.spotify.com/track/4HgPfLBXm2tbKpbxsnARWW,https://p.scdn.co/mp3-preview/be1eb598d5b85b50b72afd0a13603274701d1730?cid=2490920ce5574a1a9b97a3e366c39dd3,Klepsidra,2013-01-01,14,https://i.scdn.co/image/ab67616d00001e02933100a4cabaf1e3dd34344d,https://open.spotify.com/album/1fSbEXP0j59PJ4fmJHpe3T,Onirama,https://open.spotify.com/artist/0aFk1wZrmQnSHmbSMiZUes
Personal Jesus,2015-05-27T14:27:24Z,3:45,56,1,https://open.spotify.com/track/72a9JWKqJ8SGo0OdyCS12P,https://p.scdn.co/mp3-preview/df030dc16fb311acaa88e319726028906b11ff2b?cid=2490920ce5574a1a9b97a3e366c39dd3,"The Best of Depeche Mode, Vol. 1 (Deluxe)",2006-11-08,23,https://i.scdn.co/image/ab67616d00001e02000bd74f7b17a4f5de3a8807,https://open.spotify.com/album/0h1RmJe86n74nWpNWWb2dj,Depeche Mode,https://open.spotify.com/artist/762310PdDnwsDxAQxzQkfX
Smoke On The Water - Remastered 2012,2015-05-27T14:27:22Z,5:40,74,5,https://open.spotify.com/track/5MMnwYs0hIxkENRsbkWJ2G,https://p.scdn.co/mp3-preview/94ac3266d30211c5ca9d8067edca1b8b1da87ad3?cid=2490920ce5574a1a9b97a3e366c39dd3,Machine Head (Remastered),1972-03-25,8,https://i.scdn.co/image/ab67616d00001e02a729c9c3dec04b99d889c66f,https://open.spotify.com/album/32NQ56VZDTXSH3SMv4XSGN,Deep Purple,https://open.spotify.com/artist/568ZhdwyaiCyOGJRtNYhWf
Lose Your Soul,2015-05-27T14:27:20Z,4:35,0,9,https://open.spotify.com/track/7s8eHJ7vbhc2d9q0UNhU3O,,Dead Man's Bones,2009-10-02,12,https://i.scdn.co/image/ab67616d00001e026da533fc5e1d9761a2d3beba,https://open.spotify.com/album/49utCA26yGI308xWodqm9x,Dead Man's Bones,https://open.spotify.com/artist/66uU7VPJQ8eC06LAZyqYYk
Cat People (Putting Out The Fire),2015-05-27T14:27:16Z,4:10,0,11,https://open.spotify.com/track/6HXvGhmrsMEZ9AxD1Vjejz,,Quentin Tarantino's Inglourious Basterds (Motion Picture Soundtrack),2009-08-14,14,https://i.scdn.co/image/ab67616d00001e02759ff38a30debd3f536f7b86,https://open.spotify.com/album/4bjjJu3euJ6tVIeobbhwRO,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
Bohemian Like You,2015-05-27T14:27:15Z,3:28,43,5,https://open.spotify.com/track/7jA4agDnt1Oc6Fn2hifX0t,https://p.scdn.co/mp3-preview/edfaee72dd605cbd3b34e89c72e684a9fdc98788?cid=2490920ce5574a1a9b97a3e366c39dd3,Alternative,2008-04-28,20,https://i.scdn.co/image/ab67616d00001e020e244d291da62e6d480066f7,https://open.spotify.com/album/6xQF1SfwVLRXTF1j5OZs5Y,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
Get Off,2015-05-27T14:27:15Z,3:10,47,7,https://open.spotify.com/track/1bpo7csRNPoW01SGPbGclM,https://p.scdn.co/mp3-preview/aa9dd580f55c10d2fab160fb5bb9943a362c9453?cid=2490920ce5574a1a9b97a3e366c39dd3,Thirteen Tales From Urban Bohemia,2000-01-01,13,https://i.scdn.co/image/ab67616d00001e021d6192e7258363e1878cb1d0,https://open.spotify.com/album/0vdIT4p5OlKOcEzYKSsqn4,The Dandy Warhols,https://open.spotify.com/artist/7siPLyFwRFYQkKgWKJ5Sod
I Put A Spell On You,2015-05-27T14:27:14Z,4:31,0,1,https://open.spotify.com/track/6MdsjEyOvAcuq6FbsVflBW,,Creedence Clearwater Revival (40th Anniversary Edition),1968-07-05,12,https://i.scdn.co/image/ab67616d00001e02764ec8c10d02d11f9a019cef,https://open.spotify.com/album/2ikV5ziCXmpwP9F5ZK6Frx,Creedence Clearwater Revival,https://open.spotify.com/artist/3IYUhFvPQItj6xySrBmZkd
Get Lucky (feat. Pharrell Williams & Nile Rodgers),2015-05-27T14:27:14Z,6:09,72,8,https://open.spotify.com/track/69kOkLUCkxIZYexIgSG8rq,https://p.scdn.co/mp3-preview/28c1195dcc64c65223ed1f439886d50f4ded7ba6?cid=2490920ce5574a1a9b97a3e366c39dd3,Random Access Memories,2013-05-17,13,https://i.scdn.co/image/ab67616d00001e021d97ca7376f835055f828139,https://open.spotify.com/album/4m2880jivSbbyEGAKfITCa,Daft Punk,https://open.spotify.com/artist/4tZwfgrHOc3mvqYlEYSvVi
Clocks - Live,2015-05-27T14:27:13Z,4:44,44,13,https://open.spotify.com/track/7LIQNY8P7ZGxilKVX88MF1,https://p.scdn.co/mp3-preview/accd1267dd1f599278bd9d4276e613d3490545ca?cid=2490920ce5574a1a9b97a3e366c39dd3,Live 2012,2012-11-19,15,https://i.scdn.co/image/ab67616d00001e020e49a9823be8f295caf1a574,https://open.spotify.com/album/2OkEsqGTfu8PWRrNHzfr0m,Coldplay,https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU
Kitaxe Me Dio Fores,2015-05-27T14:26:44Z,3:43,0,7,https://open.spotify.com/track/3YRAMdPr6YzPMNZIK76Ts4,,Ble 1996 - 2009,2009-01-01,28,https://i.scdn.co/image/ab67616d00001e02e099fcd19201205dde041cee,https://open.spotify.com/album/3wwZJiUL8jOGBn40UUbL5W,Mple,https://open.spotify.com/artist/36xaCgECAQrxEITkq66NWK
Fovame,2015-05-27T14:26:43Z,3:37,0,9,https://open.spotify.com/track/7EOD9O2uxmDAbqWaVZFl7I,,Ble 1996 - 2009,2009-01-01,28,https://i.scdn.co/image/ab67616d00001e02e099fcd19201205dde041cee,https://open.spotify.com/album/3wwZJiUL8jOGBn40UUbL5W,Mple,https://open.spotify.com/artist/36xaCgECAQrxEITkq66NWK
Lonely Boy,2015-05-27T14:26:42Z,3:13,60,1,https://open.spotify.com/track/3dOAXUx7I1qnzWzxdnsyB8,https://p.scdn.co/mp3-preview/6b462b2d89ed30b669470c39c65b0f04d6ac740b?cid=2490920ce5574a1a9b97a3e366c39dd3,Lonely Boy,2011-10-26,1,https://i.scdn.co/image/ab67616d00001e02072a173e9323f3bdf1d254d6,https://open.spotify.com/album/2uGi7bQZU5My0k1UGJQRz2,The Black Keys,https://open.spotify.com/artist/7mnBLXK823vNxN3UWB7Gfz
Holy Water,2015-05-27T14:26:40Z,4:06,42,1,https://open.spotify.com/track/6mrN5zMwHh391zfSKgSChr,https://p.scdn.co/mp3-preview/a56ef4a14f9ceac91121145d3ad1bdef3f9521f4?cid=2490920ce5574a1a9b97a3e366c39dd3,Holy Water,1990,13,https://i.scdn.co/image/ab67616d00001e026530533285c6b948e50a474d,https://open.spotify.com/album/30ts0TMRhxu4usurOw99cE,Bad Company,https://open.spotify.com/artist/5AEG63ajney2BoDXi0Vb84
Boom Boom,2015-05-27T14:26:40Z,3:36,48,11,https://open.spotify.com/track/0cvCArAiYZcWg1v0DRCxFC,https://p.scdn.co/mp3-preview/365351101a1e9a46c67fb030dd845909272fb057?cid=2490920ce5574a1a9b97a3e366c39dd3,Beautiful World,1997-02-11,12,https://i.scdn.co/image/ab67616d00001e02b962bc58305ae876f4452a82,https://open.spotify.com/album/4gGLHe1PkldcRrUvnZ5ThH,Big Head Todd and The Monsters,https://open.spotify.com/artist/1lOQRP0UJWmpoDWBa8PB0B
Tighten Up,2015-05-27T14:26:39Z,3:31,26,3,https://open.spotify.com/track/3smAYCIyUKT0uiw4HMpIJl,,Brothers (Deluxe Edition),2010-10-18,21,https://i.scdn.co/image/ab67616d00001e028f5567f5c20e8d5882c37afa,https://open.spotify.com/album/0gVxPZ2tcMgyzLxyw8k1z7,The Black Keys,https://open.spotify.com/artist/7mnBLXK823vNxN3UWB7Gfz
Too Afraid To Love,2015-05-27T14:26:38Z,3:24,13,8,https://open.spotify.com/track/6qCCa5sbw39PdEU5GXixnb,,Brothers (Deluxe Edition),2010-10-18,21,https://i.scdn.co/image/ab67616d00001e028f5567f5c20e8d5882c37afa,https://open.spotify.com/album/0gVxPZ2tcMgyzLxyw8k1z7,The Black Keys,https://open.spotify.com/artist/7mnBLXK823vNxN3UWB7Gfz
Snap Out Of It,2015-05-27T14:26:33Z,3:13,0,10,https://open.spotify.com/track/30uJNlHIjfDeE4vr8g9fpf,,AM,2013-09-09,12,https://i.scdn.co/image/ab67616d00001e024f669de38690faf2cf88c245,https://open.spotify.com/album/5bU1XKYxHhEwukllT20xtk,Arctic Monkeys,https://open.spotify.com/artist/7Ln80lUS6He07XvHI8qqHH
I Wanna Be Yours,2015-05-27T14:26:33Z,3:03,0,12,https://open.spotify.com/track/0t6eWxZFkm89DuTj8tJ2fz,,AM,2013-09-09,12,https://i.scdn.co/image/ab67616d00001e024f669de38690faf2cf88c245,https://open.spotify.com/album/5bU1XKYxHhEwukllT20xtk,Arctic Monkeys,https://open.spotify.com/artist/7Ln80lUS6He07XvHI8qqHH
Do I Wanna Know?,2015-05-27T14:26:30Z,4:33,0,1,https://open.spotify.com/track/49h0RYK3yzWkfbVyNJjJ01,,Do I Wanna Know?,2013-06-19,1,https://i.scdn.co/image/ab67616d00001e021390a60aae063726baf01212,https://open.spotify.com/album/3ttygSi8PC7paH1m7TsmbB,Arctic Monkeys,https://open.spotify.com/artist/7Ln80lUS6He07XvHI8qqHH
Do I Wanna Know?,2015-05-27T14:26:27Z,4:32,0,1,https://open.spotify.com/track/3jfr0TF6DQcOLat8gGn7E2,,AM,2013-09-09,12,https://i.scdn.co/image/ab67616d00001e024f669de38690faf2cf88c245,https://open.spotify.com/album/5bU1XKYxHhEwukllT20xtk,Arctic Monkeys,https://open.spotify.com/artist/7Ln80lUS6He07XvHI8qqHH
Kryptonite,2015-05-27T14:26:26Z,3:53,0,1,https://open.spotify.com/track/3bbUkaQYGQHkx1TJi7gPSL,,The Better Life - Deluxe Edition,2007-01-01,24,https://i.scdn.co/image/ab67616d00001e02a9a6642f0f265090c8150282,https://open.spotify.com/album/6P77jds0hG6gVzUuIQVj7E,3 Doors Down,https://open.spotify.com/artist/2RTUTCvo6onsAnheUk3aL9
