song_name,song_duration,song_popularity,song_number_in_album,song_external_url,song_preview_url,album_name,album_release_date,album_total_tracks,album_image_url,album_external_url,artist_name,artist_external_url
Honor Him,1:19,50.0,16.0,https://open.spotify.com/track/0p21vI2StdprWPtAGftM5c,https://p.scdn.co/mp3-preview/2f6daece6e34de8f0a9df50521282a410d17165d?cid=2490920ce5574a1a9b97a3e366c39dd3,Gladiator - Music From The Motion Picture,2000-04-25,17.0,https://i.scdn.co/image/ab67616d00001e02f3a2d7f692fcad25284c5f1e,https://open.spotify.com/album/0mN9E0N4bRBD7GKktlaRI0,The Lyndhurst Orchestra,https://open.spotify.com/artist/6djeIA7Gl9v9gvnpRc1eIF
Twilight Of The Thunder God,4:08,64.0,1.0,https://open.spotify.com/track/5u3l2TONYacJgmRPQVaF9y,https://p.scdn.co/mp3-preview/9e7ec9ec1ff9939bcc4bee396b286625c1193acf?cid=2490920ce5574a1a9b97a3e366c39dd3,Twilight Of The Thunder God,2008-09-30,10.0,https://i.scdn.co/image/ab67616d00001e029203fd1f5c23f0ad92ce63fa,https://open.spotify.com/album/3j0GCUTDz53x9Mzl8L1Fwz,Amon Amarth,https://open.spotify.com/artist/3pulcT2wt7FEG10lQlqDJL
Infected Monarchy,5:46,32.0,1.0,https://open.spotify.com/track/7bNE3eCS7Yb17EzzizTl2J,https://p.scdn.co/mp3-preview/8c34ead6e65b9f5904015c6968c47fc448cd4bc5?cid=2490920ce5574a1a9b97a3e366c39dd3,Chapter I - Monarchy,2020-04-03,15.0,https://i.scdn.co/image/ab67616d00001e025ef2b5cf848e8cf0e656d10b,https://open.spotify.com/album/4oc3Yo2BGbUofcp36YBIzX,Ad Infinitum,https://open.spotify.com/artist/2X3qFQFHkm1sOGo5ppIoSD
Finding Requiem,7:04,14.0,1.0,https://open.spotify.com/track/5iwivX7D5NkkUA9EzdiTsN,https://p.scdn.co/mp3-preview/e97bae3a472b30446101987d0f23196d5abb2ebe?cid=2490920ce5574a1a9b97a3e366c39dd3,The Valiant Fire,2015-03-27,9.0,https://i.scdn.co/image/ab67616d00001e028141ef92836a71e74e44847f,https://open.spotify.com/album/6OjCmfAeNBPt4LZt33MSBY,Damnation Angels,https://open.spotify.com/artist/2eEhQPfMLCsfp86DtyMH2D
La Venus - Acoustic Version,4:40,29.0,1.0,https://open.spotify.com/track/1W44nFtYiD7WLRPUT2QNvj,https://p.scdn.co/mp3-preview/751c0114bf829f5cf626f7ec46b9d0ce0ee0c509?cid=2490920ce5574a1a9b97a3e366c39dd3,We Are X Soundtrack,2017-03-03,14.0,https://i.scdn.co/image/ab67616d00001e0252ca83183259884818af579c,https://open.spotify.com/album/1WRUpGFTIuhkpvmAABjjzI,X JAPAN,https://open.spotify.com/artist/4VrqQQy6X0hlMtqY5gp6Wx
See You In Hell,3:49,47.0,4.0,https://open.spotify.com/track/5JfXImbIiGSH2tOUWnGJty,https://p.scdn.co/mp3-preview/b8d5cbcfc074be8f58c88f0fa0604ab9986c49b5?cid=2490920ce5574a1a9b97a3e366c39dd3,Chapter I - Monarchy,2020-04-03,15.0,https://i.scdn.co/image/ab67616d00001e025ef2b5cf848e8cf0e656d10b,https://open.spotify.com/album/4oc3Yo2BGbUofcp36YBIzX,Ad Infinitum,https://open.spotify.com/artist/2X3qFQFHkm1sOGo5ppIoSD
Marching On Versailles,3:52,43.0,2.0,https://open.spotify.com/track/55soLA9gH7BZYJI4nC7YCq,https://p.scdn.co/mp3-preview/1889283aa820919cdaa7b8e81b6c9e3770692150?cid=2490920ce5574a1a9b97a3e366c39dd3,Chapter I - Monarchy,2020-04-03,15.0,https://i.scdn.co/image/ab67616d00001e025ef2b5cf848e8cf0e656d10b,https://open.spotify.com/album/4oc3Yo2BGbUofcp36YBIzX,Ad Infinitum,https://open.spotify.com/artist/2X3qFQFHkm1sOGo5ppIoSD
When the Lights Are Down,3:41,52.0,2.0,https://open.spotify.com/track/44mommx98x2Dh3Ud9fdbym,https://p.scdn.co/mp3-preview/e783065c2cbf0c725c3be3a823633f43b99e1459?cid=2490920ce5574a1a9b97a3e366c39dd3,The Black Halo,2005-03-15,16.0,https://i.scdn.co/image/ab67616d00001e025b9b5d2578018c632748d8e1,https://open.spotify.com/album/6wQmnnsxRylnJYDKwwxy8r,Kamelot,https://open.spotify.com/artist/7gTbq5nTZGQIUgjEGXQpOS
I Am the Storm,4:22,29.0,5.0,https://open.spotify.com/track/797Hv92nvrmVBaCFV2QLqV,https://p.scdn.co/mp3-preview/d17756c06f1d031ab6800cf88279ba4b862a3238?cid=2490920ce5574a1a9b97a3e366c39dd3,Chapter I - Monarchy,2020-04-03,15.0,https://i.scdn.co/image/ab67616d00001e025ef2b5cf848e8cf0e656d10b,https://open.spotify.com/album/4oc3Yo2BGbUofcp36YBIzX,Ad Infinitum,https://open.spotify.com/artist/2X3qFQFHkm1sOGo5ppIoSD
Lost in Forever,4:48,38.0,1.0,https://open.spotify.com/track/0NS3Lon2aNCcIzl7jf2GuF,https://p.scdn.co/mp3-preview/5efa4aa1366657360121b2e183c5e201ed39a9c7?cid=2490920ce5574a1a9b97a3e366c39dd3,Lost in Forever (Tour Edition),2019-06-07,17.0,https://i.scdn.co/image/ab67616d00001e02052235be1f0f0deba057a480,https://open.spotify.com/album/2rXXUN9fHQPQIFoC6X02dq,Beyond The Black,https://open.spotify.com/artist/6swnqiL41Bd4gO2fnAXXrf
Life,13:29,18.0,8.0,https://open.spotify.com/track/2DaSwcRp21ynM2IT3S3ppE,https://p.scdn.co/mp3-preview/a4909d199a5400576797a859ead940f9f84e7c5e?cid=2490920ce5574a1a9b97a3e366c39dd3,Transience,2018-06-29,8.0,https://i.scdn.co/image/ab67616d00001e02893d1061b717beb72de7ac96,https://open.spotify.com/album/2wjL4AP3mnAifo7InViJBf,Shylmagoghnar,https://open.spotify.com/artist/0sfWl1dWLgEtMy9oFnNoDA
Karma,5:10,41.0,6.0,https://open.spotify.com/track/3txTmJ7Hu8DSOy6RTzSKnV,https://p.scdn.co/mp3-preview/92bc21006889fa25c971dd649ac9f6754e94135a?cid=2490920ce5574a1a9b97a3e366c39dd3,Karma,2001-07-19,13.0,https://i.scdn.co/image/ab67616d00001e02fce4f69ac6649d8bfb408228,https://open.spotify.com/album/38ME21jLMmxESrK1GFmk6k,Kamelot,https://open.spotify.com/artist/7gTbq5nTZGQIUgjEGXQpOS
"Someone Else, Pt. 2",5:53,12.0,6.0,https://open.spotify.com/track/0G7PB21lJjVXk179sKqMR5,https://p.scdn.co/mp3-preview/20417b51eec21c3471887859e6bb96171e1b5f60?cid=2490920ce5574a1a9b97a3e366c39dd3,Bringer of Light,2013-02-22,10.0,https://i.scdn.co/image/ab67616d00001e02201d8352d84632d649754ea7,https://open.spotify.com/album/1FXcnaUWLKNQIeM4hFl6tW,Damnation Angels,https://open.spotify.com/artist/2eEhQPfMLCsfp86DtyMH2D
