name,followers,popularity,genres,image_url,external_url
Disturbed,4255988.0,79.0,"['alternative metal', 'nu metal', 'rap metal']",https://i.scdn.co/image/8fd50dcb2405df64ba2e49659bf67c5d44e4c5e7,https://open.spotify.com/artist/3TOqt5oJwL9BE2NG9MEwDa
Sonata Arctica,442677.0,59.0,"['finnish metal', 'finnish power metal', 'melodic metal', 'metal', 'neo classical metal', 'power metal', 'progressive metal', 'symphonic metal']",https://i.scdn.co/image/6f271317fe999862e1b3d5d8906d0d19cfa52f51,https://open.spotify.com/artist/5YeoQ1L71cXDMpSpqxOjfH
Immediate,44845.0,49.0,"['epicore', 'scorecore', 'soundtrack', 'video game music']",https://i.scdn.co/image/ab67616d00001e02de9bcf502111e928c25c15a3,https://open.spotify.com/artist/5RcJDMYwS4w1XJkNiR4LvM
Anser,19435.0,39.0,"['greek trap', 'greek underground rap']",https://i.scdn.co/image/ab67616d00001e02ad1bef56770866092570e2ef,https://open.spotify.com/artist/3peCLl6eMLh8lJyRUt4jc8
Sirenia,149389.0,47.0,"['gothic metal', 'gothic symphonic metal', 'melodic metal', 'norwegian metal', 'slayer', 'symphonic metal']",https://i.scdn.co/image/78c60faa3f8ae8a9042fabcd050a17b534bcc85c,https://open.spotify.com/artist/5FXMcILCOMjljRTV6cLoiE
Yasuharu Takanashi,25905.0,58.0,"['anime', 'anime score', 'japanese celtic', 'otacore']",https://i.scdn.co/image/0b9608cd3bdad3f0c1893b9201a48bd522a97e4e,https://open.spotify.com/artist/64mecceQewFCKwCK6JBW0o
Delain,189701.0,55.0,"['dutch metal', 'gothic metal', 'gothic symphonic metal', 'melodic metal', 'power metal', 'slayer', 'symphonic metal']",https://i.scdn.co/image/69fe3677eb90adb9cd57ead286e3146148677750,https://open.spotify.com/artist/6pIRdCtSE5hLFfIfcTAicI
Powerwolf,471600.0,68.0,"['german metal', 'metal', 'power metal', 'progressive metal']",https://i.scdn.co/image/893687bb1a0565038fbd18f635027675ffccf9bb,https://open.spotify.com/artist/5HFkc3t0HYETL4JeEbDB1v
Les Friction,29327.0,47.0,"['epicore', 'modern alternative rock']",https://i.scdn.co/image/ab67616d00001e029809e88c0cb728ca0a7a111c,https://open.spotify.com/artist/6w3KIJjRhRR0yuABLt68Rz
Warmen,8001.0,32.0,"['finnish metal', 'finnish power metal', 'neo classical metal', 'power metal']",https://i.scdn.co/image/ab67616d00001e02435b6d907ba614612f6df2e4,https://open.spotify.com/artist/28pvPjZ2n9xUBEHnMgupmh
