song_name,added_at,song_duration,song_popularity,song_number_in_album,song_external_url,song_preview_url,album_name,album_release_date,album_total_tracks,album_image_url,album_external_url,artist_name,artist_external_url
Sparta,2020-07-01T18:16:08Z,3:27,31,8,https://open.spotify.com/track/1DuQFYWdUPDL0JWjZeDQ9X,https://p.scdn.co/mp3-preview/1bbde1dbec9150d220512b87a19aec8155c2881c?cid=2490920ce5574a1a9b97a3e366c39dd3,Reborn,2018-11-16,10,https://i.scdn.co/image/ab67616d00001e02a78f7fb5e346891bc205fc50,https://open.spotify.com/album/4htKS1zgIxzD84N97ZSC7h,Warkings,https://open.spotify.com/artist/7DXUeaMULtMVFmmaKFzH3E
In My Sword I Trust,2020-07-01T17:18:58Z,5:20,47,2,https://open.spotify.com/track/54eGNQCFTHq0q9dCCsPe4P,https://p.scdn.co/mp3-preview/d835d726379beeab67a5725cd82192799affcc85?cid=2490920ce5574a1a9b97a3e366c39dd3,Unsung Heroes,2012-01-01,10,https://i.scdn.co/image/ab67616d00001e025d16ba209b5665b6300d2c99,https://open.spotify.com/album/3lfDu9TajrTJEiqKYL5k3V,Ensiferum,https://open.spotify.com/artist/0krXCIkthz13P8o0v2tksH
A New Dawn,2020-07-01T17:04:48Z,6:37,22,8,https://open.spotify.com/track/3zEUpWjBZUlMqFpKNC1v1p,https://p.scdn.co/mp3-preview/0201962b40390e2145fa6581a567c5d03662a55e?cid=2490920ce5574a1a9b97a3e366c39dd3,Emergence,2014-02-28,9,https://i.scdn.co/image/ab67616d00001e027581230e7e5f78fb8489ef91,https://open.spotify.com/album/1NfBFQ6fMQ7VukwFYQuS4I,Shylmagoghnar,https://open.spotify.com/artist/0sfWl1dWLgEtMy9oFnNoDA
Molossus,2020-06-30T11:18:56Z,4:49,53,10,https://open.spotify.com/track/1N7LRc9YuyMjWKEkrmlogM,https://p.scdn.co/mp3-preview/43a622f1e5cc3af940cf9a29328cae60b0f31c8e?cid=2490920ce5574a1a9b97a3e366c39dd3,Batman Begins (Original Motion Picture Soundtrack),2005-06-14,12,https://i.scdn.co/image/ab67616d00001e02f4c962d358de7ed4548d00b3,https://open.spotify.com/album/5djDvf7OozECsKzEB04uYg,James Newton Howard,https://open.spotify.com/artist/2M4eNCvV3CJUswavkhAQg2
Earth,2020-06-30T11:05:43Z,3:01,42,4,https://open.spotify.com/track/1eRuo0cdRSqJClg7G6ZjdT,https://p.scdn.co/mp3-preview/fd4c0e19730cc4a67bfb06f2b089ca0e4424f75a?cid=2490920ce5574a1a9b97a3e366c39dd3,Gladiator - Music From The Motion Picture,2000-01-01,35,https://i.scdn.co/image/ab67616d00001e025e26ee959941f78ce85ac080,https://open.spotify.com/album/1yqkE2BoMZaQRABJRJT2HZ,The Lyndhurst Orchestra,https://open.spotify.com/artist/6djeIA7Gl9v9gvnpRc1eIF
Opening Titles,2020-06-30T09:56:42Z,3:25,50,1,https://open.spotify.com/track/4y0Lt1KOuyhKGkGKFZjSlS,https://p.scdn.co/mp3-preview/73fb4e62791d37b9757c5b440fbf48e66075abdc?cid=2490920ce5574a1a9b97a3e366c39dd3,Call of Duty: Modern Warfare 2,2010-06-01,17,https://i.scdn.co/image/ab67616d00001e02906ab61855dd64c6b44f90e9,https://open.spotify.com/album/2b1A9NPz9XwJjvbtE5aCuh,Hans Zimmer,https://open.spotify.com/artist/0YC192cP3KPCRWx8zr8MfZ
Into the Furnace,2020-06-30T09:49:47Z,3:16,37,28,https://open.spotify.com/track/7jNs5Z0wKrUoHcewUGVXhh,https://p.scdn.co/mp3-preview/e85f32de2c733ab85b897a4c2b5a8d3be78b480e?cid=2490920ce5574a1a9b97a3e366c39dd3,Call of Duty®: Modern Warfare (Original Game Soundtrack),2019-10-18,29,https://i.scdn.co/image/ab67616d00001e0259691369b4abb3cce5442145,https://open.spotify.com/album/4ggJew8xBFBkcMtAQbsL1q,Sarah Schachner,https://open.spotify.com/artist/692KvxElsJHIJQCS6Eoc32
Twilight of the Thunder God - Bonus Track,2020-06-29T08:28:23Z,3:59,48,12,https://open.spotify.com/track/2uMdRFx07NY0VYcgryvoJL,https://p.scdn.co/mp3-preview/336023c065a29f297a174745934b2779fe5d3f8b?cid=2490920ce5574a1a9b97a3e366c39dd3,Carolus Rex (English Version) [Bonus Version],2012-05-25,12,https://i.scdn.co/image/ab67616d00001e0224a4a55f361ac70f263e7764,https://open.spotify.com/album/6oHloP6K30IDq3KVNVIBOf,Sabaton,https://open.spotify.com/artist/3o2dn2O0FCVsWDFSh8qxgG
Exceptional,2020-06-29T08:10:50Z,5:02,4,3,https://open.spotify.com/track/1BgI8XJMGFyWVHVIUeMSWO,https://p.scdn.co/mp3-preview/98721701c4a39227e631378d41618acd2549af54?cid=2490920ce5574a1a9b97a3e366c39dd3,Light Of Dawn,2014-07-23,12,https://i.scdn.co/image/ab67616d00001e0234bb7424f42f2b9d83abc26d,https://open.spotify.com/album/43dbTM5WSzuL8qe99K93ep,Unisonic,https://open.spotify.com/artist/3DDcmHnwKjM4sQ8qm34JMU
"Grabbag (From ""Duke Nukem"")",2020-06-29T07:43:51Z,2:47,19,25,https://open.spotify.com/track/5dSfYJIZnl7n8lHRxfnS5U,https://p.scdn.co/mp3-preview/6914f235a1b3fe8ada385bf01ab8ef0d88560930?cid=2490920ce5574a1a9b97a3e366c39dd3,"Video Game Guitar Covers, Vol. 5",2020-06-06,33,https://i.scdn.co/image/ab67616d00001e02c0ed1b93b6ee1252f7085e72,https://open.spotify.com/album/5bHBxExwb4vmR0oBog9hQZ,FamilyJules,https://open.spotify.com/artist/1w7df2ogprg1i3iQ9fH7pO
Endlessness,2020-06-29T07:26:16Z,3:00,25,1,https://open.spotify.com/track/4CdouW7qhHEIBnv0vevXYd,https://p.scdn.co/mp3-preview/e22b81d8a4b499cecc0aab8de4fe00e5cda2152c?cid=2490920ce5574a1a9b97a3e366c39dd3,Endlessness,2020-06-07,1,https://i.scdn.co/image/ab67616d00001e025562f2d138bc993f8b2c3568,https://open.spotify.com/album/0NC8zXcpB0dSxqKwxAXUcP,Justus Rümenapp,https://open.spotify.com/artist/5ReWt14yNNEEllVZddhEDl
The Scarecrow,2020-06-25T17:04:25Z,11:12,34,2,https://open.spotify.com/track/1tnagQAhcAhascF6ynocDl,https://p.scdn.co/mp3-preview/402dabeafba24b1d759e55e1e123235bf0dcce92?cid=2490920ce5574a1a9b97a3e366c39dd3,The Scarecrow,2008-01-25,11,https://i.scdn.co/image/ab67616d00001e026be6fa154322b3040312a245,https://open.spotify.com/album/0b6ZwFHmoED6pN1uLmqtby,Avantasia,https://open.spotify.com/artist/1Ih0fEQQsy9EeAJbYEeQRa
Voyage to the World's End,2020-06-24T21:15:09Z,8:47,1,8,https://open.spotify.com/track/3UPWFyUuPD1OIOGq2eJCl1,https://p.scdn.co/mp3-preview/cd6fae3436670360432cc8a090c27ffcd178922b?cid=2490920ce5574a1a9b97a3e366c39dd3,Dark Lights of Delirium,2018-08-18,9,https://i.scdn.co/image/ab67616d00001e0283aa6293be8fb653eaed8bc5,https://open.spotify.com/album/0Vrq3djLOTycudgWyuOibF,Sōlborn,https://open.spotify.com/artist/6OZxe9BMfBya7y1PkoZl0h
Starbreathe,2020-06-24T21:02:30Z,6:04,1,7,https://open.spotify.com/track/0d4djcbgvUDfZL36z9lC3U,https://p.scdn.co/mp3-preview/7654c0d16f262b1865c97a42c95d1bc13defc3f6?cid=2490920ce5574a1a9b97a3e366c39dd3,Dark Lights of Delirium,2018-08-18,9,https://i.scdn.co/image/ab67616d00001e0283aa6293be8fb653eaed8bc5,https://open.spotify.com/album/0Vrq3djLOTycudgWyuOibF,Sōlborn,https://open.spotify.com/artist/6OZxe9BMfBya7y1PkoZl0h
See You In Hell,2020-06-24T18:17:29Z,3:49,47,4,https://open.spotify.com/track/5JfXImbIiGSH2tOUWnGJty,https://p.scdn.co/mp3-preview/b8d5cbcfc074be8f58c88f0fa0604ab9986c49b5?cid=2490920ce5574a1a9b97a3e366c39dd3,Chapter I - Monarchy,2020-04-03,15,https://i.scdn.co/image/ab67616d00001e025ef2b5cf848e8cf0e656d10b,https://open.spotify.com/album/4oc3Yo2BGbUofcp36YBIzX,Ad Infinitum,https://open.spotify.com/artist/2X3qFQFHkm1sOGo5ppIoSD
Marching On Versailles,2020-06-24T18:01:44Z,3:52,43,2,https://open.spotify.com/track/55soLA9gH7BZYJI4nC7YCq,https://p.scdn.co/mp3-preview/1889283aa820919cdaa7b8e81b6c9e3770692150?cid=2490920ce5574a1a9b97a3e366c39dd3,Chapter I - Monarchy,2020-04-03,15,https://i.scdn.co/image/ab67616d00001e025ef2b5cf848e8cf0e656d10b,https://open.spotify.com/album/4oc3Yo2BGbUofcp36YBIzX,Ad Infinitum,https://open.spotify.com/artist/2X3qFQFHkm1sOGo5ppIoSD
I Am the Storm,2020-06-24T17:58:27Z,4:22,29,5,https://open.spotify.com/track/797Hv92nvrmVBaCFV2QLqV,https://p.scdn.co/mp3-preview/d17756c06f1d031ab6800cf88279ba4b862a3238?cid=2490920ce5574a1a9b97a3e366c39dd3,Chapter I - Monarchy,2020-04-03,15,https://i.scdn.co/image/ab67616d00001e025ef2b5cf848e8cf0e656d10b,https://open.spotify.com/album/4oc3Yo2BGbUofcp36YBIzX,Ad Infinitum,https://open.spotify.com/artist/2X3qFQFHkm1sOGo5ppIoSD
A Funeral for the Virtuous - Orchestral Version,2020-06-24T13:56:55Z,7:46,0,1,https://open.spotify.com/track/5Vh35N6p5YH6nQUbHScKhj,https://p.scdn.co/mp3-preview/6ba00eca07a0dfc6e6243d7145deba3736a580f2?cid=2490920ce5574a1a9b97a3e366c39dd3,A Funeral for the Virtuous (Orchestral Version),2018-12-25,1,https://i.scdn.co/image/ab67616d00001e02680de1c7b6338d5b62f7465d,https://open.spotify.com/album/3si0tMgV4mnn2cvPHVB4PT,Threads of Fate,https://open.spotify.com/artist/003tPM0Lgm9grZTpQH4Hm3
The Skeleton Key,2020-06-24T13:00:54Z,5:20,1,1,https://open.spotify.com/track/70DQHTRzWgUNcrDpBFrqch,https://p.scdn.co/mp3-preview/064067b3e67873ab60f8f5ada65325652c7b8538?cid=2490920ce5574a1a9b97a3e366c39dd3,A Funeral for the Virtuous,2018-11-23,4,https://i.scdn.co/image/ab67616d00001e02dc77aa9c391a22546ba335e2,https://open.spotify.com/album/1pTnbGhoVjK8Wpqo1Jgxhf,Threads of Fate,https://open.spotify.com/artist/003tPM0Lgm9grZTpQH4Hm3
Lunar Fantasy,2020-06-24T11:30:51Z,4:12,2,1,https://open.spotify.com/track/2jq0oPC9XewR59CvEYpMoJ,https://p.scdn.co/mp3-preview/df629c26e6c98859d32792bae57ade31de59b5c0?cid=2490920ce5574a1a9b97a3e366c39dd3,Lunar Fantasy,2019-10-27,1,https://i.scdn.co/image/ab67616d00001e020ba704e2365c3ca5321aabec,https://open.spotify.com/album/69hbPPQfZW7TNm2l7ZND7i,Sōlborn,https://open.spotify.com/artist/6OZxe9BMfBya7y1PkoZl0h
Beast of Oblivion,2020-06-24T09:47:07Z,4:52,18,3,https://open.spotify.com/track/3iy4s2X2SKl0dUPv2sewTW,https://p.scdn.co/mp3-preview/68e8070ed9851e30731a418d5b81cd70b7011c47?cid=2490920ce5574a1a9b97a3e366c39dd3,Dark Lights of Delirium,2018-08-18,9,https://i.scdn.co/image/ab67616d00001e0283aa6293be8fb653eaed8bc5,https://open.spotify.com/album/0Vrq3djLOTycudgWyuOibF,Sōlborn,https://open.spotify.com/artist/6OZxe9BMfBya7y1PkoZl0h
Ad Infinitum,2020-06-24T09:01:09Z,7:08,6,2,https://open.spotify.com/track/61OCizJgUBZQAtgOC8Pfbh,https://p.scdn.co/mp3-preview/704ae5050aaab80bd22ed3fc3bf5f872cca7c89b?cid=2490920ce5574a1a9b97a3e366c39dd3,Dark Lights of Delirium,2018-08-18,9,https://i.scdn.co/image/ab67616d00001e0283aa6293be8fb653eaed8bc5,https://open.spotify.com/album/0Vrq3djLOTycudgWyuOibF,Sōlborn,https://open.spotify.com/artist/6OZxe9BMfBya7y1PkoZl0h
Leverage,2020-06-23T21:24:44Z,3:49,37,2,https://open.spotify.com/track/3HWokhsCwPCE8lXeX3M1Cd,https://p.scdn.co/mp3-preview/52fce321005d462b051fe88cb0c65d06654ee89b?cid=2490920ce5574a1a9b97a3e366c39dd3,Leverage,2011,10,https://i.scdn.co/image/ab67616d00001e026c34546436d81a0c597d25a6,https://open.spotify.com/album/5v9MCHkeG9PzfT9JizupE4,Lyriel,https://open.spotify.com/artist/2MGXpsMCYbJwgXUbJZuoJt
With Great Power,2020-06-23T14:47:03Z,1:49,19,8,https://open.spotify.com/track/3g29NeY2wZb4XJQUB89gc4,https://p.scdn.co/mp3-preview/b626c719d912fc7d87de9d408727ecf1cb368223?cid=2490920ce5574a1a9b97a3e366c39dd3,Dark Side of Power,2018-07-09,16,https://i.scdn.co/image/ab67616d00001e02e694171a5da26b2dcf9d9863,https://open.spotify.com/album/2qfHQYtRaVtMlakV7djIhu,Immediate,https://open.spotify.com/artist/5RcJDMYwS4w1XJkNiR4LvM
Dauntless,2020-06-23T14:34:27Z,3:14,43,5,https://open.spotify.com/track/5cR8ZXWzh4hyVkQapTRWLP,https://p.scdn.co/mp3-preview/147c383ca15393d5a5e313b38d4127c73c486dce?cid=2490920ce5574a1a9b97a3e366c39dd3,Ascendance,2018-08-17,16,https://i.scdn.co/image/ab67616d00001e02d6b94614e3235353517349dc,https://open.spotify.com/album/63vIomuizbsEs1vjxE6fMp,Audiomachine,https://open.spotify.com/artist/5F4ObszoeVebqtc0B3XqJa
Stallion,2020-06-23T10:22:38Z,4:00,43,12,https://open.spotify.com/track/5Z0WctSOAlA7yyMl4rxQMf,https://p.scdn.co/mp3-preview/a1f6934473a65f7317d8b534fc79275c345061c9?cid=2490920ce5574a1a9b97a3e366c39dd3,Vanquish,2016-12-02,17,https://i.scdn.co/image/ab67616d00001e02cfeab9eb92f389204ef7a936,https://open.spotify.com/album/4LTuRCaAMbtmkuiG808J48,Two Steps from Hell,https://open.spotify.com/artist/2qvP9yerCZCS0U1gZU8wYp
Scorponok,2020-06-23T08:41:31Z,4:56,46,10,https://open.spotify.com/track/6zmmizkrjDNQ1csCAPqGaa,https://p.scdn.co/mp3-preview/96b87af700d8e2a36e4afd11b3ef5fc9663e673f?cid=2490920ce5574a1a9b97a3e366c39dd3,Transformers: The Score,2007-10-01,20,https://i.scdn.co/image/ab67616d00001e02fb97e773be6149c9c935880c,https://open.spotify.com/album/2bTtOvLX0HONkxoQx3ir7U,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
Lacrimosa Dominae,2020-06-23T07:50:41Z,2:30,3,3,https://open.spotify.com/track/7najurs7Jp5oGXuCi6aabx,,Trailerhead,2008-07-15,15,https://i.scdn.co/image/ab67616d00001e02b7913401a8e4eda861f28d89,https://open.spotify.com/album/3enll6BLfBmbD9TLSDswfp,Immediate,https://open.spotify.com/artist/5RcJDMYwS4w1XJkNiR4LvM
Armed By Faith,2020-06-23T07:45:13Z,2:56,20,9,https://open.spotify.com/track/5eyfpM7J3IulZ9LAS8iTb1,https://p.scdn.co/mp3-preview/c87ee97c202518f519c8ed3b05f9f48ee9793f01?cid=2490920ce5574a1a9b97a3e366c39dd3,To Places Never Imagined,2018-07-09,11,https://i.scdn.co/image/ab67616d00001e0210badc5d435693a73e3d025a,https://open.spotify.com/album/7MABJylN7vTpe5XMQq4uc1,Immediate,https://open.spotify.com/artist/5RcJDMYwS4w1XJkNiR4LvM
Electric Romeo,2020-06-23T07:38:56Z,2:27,27,6,https://open.spotify.com/track/5quSOGZAw9Yz3BdDy3lEKR,https://p.scdn.co/mp3-preview/d61a4964af2912792d0191738646af38cf2e14be?cid=2490920ce5574a1a9b97a3e366c39dd3,To Places Never Imagined,2018-07-09,11,https://i.scdn.co/image/ab67616d00001e0210badc5d435693a73e3d025a,https://open.spotify.com/album/7MABJylN7vTpe5XMQq4uc1,Immediate,https://open.spotify.com/artist/5RcJDMYwS4w1XJkNiR4LvM
Hearts on Fire,2020-06-22T14:39:47Z,3:51,62,2,https://open.spotify.com/track/0eV3PB3T0OxW4feG1DlOjQ,https://p.scdn.co/mp3-preview/6bb57fa117d04489b514cb89166f4fd9f0d7a47e?cid=2490920ce5574a1a9b97a3e366c39dd3,Crimson Thunder,2002-10-28,12,https://i.scdn.co/image/ab67616d00001e02bceefa541bb181ec0b8d32e4,https://open.spotify.com/album/2uehY2zRsh0h6ZmJt8LLQi,HammerFall,https://open.spotify.com/artist/2o18h28enlHxj887tATc58
Rapture of Lust,2020-06-22T08:39:13Z,3:54,34,5,https://open.spotify.com/track/0sM45FCLIiCS3EnUq2kU2q,https://p.scdn.co/mp3-preview/deeeb222373d4cae5382021030a4f65d55a8a110?cid=2490920ce5574a1a9b97a3e366c39dd3,Fallen (2009 Edition),2003-01-01,13,https://i.scdn.co/image/ab67616d00001e02d0f73236aa887085166931f7,https://open.spotify.com/album/2TmHjuOaOrB8t2IKBIcL0T,For My Pain...,https://open.spotify.com/artist/6s5biOReFi1Oe9GQOG0nsL
Hexenhammer,2020-06-19T21:51:05Z,6:42,33,9,https://open.spotify.com/track/0ufOm03lMmf4G6LpbtN624,https://p.scdn.co/mp3-preview/aba0e1b86237fcf6b2f7a84180014daa2dd1a9a5?cid=2490920ce5574a1a9b97a3e366c39dd3,Hexenhammer,2018-11-09,12,https://i.scdn.co/image/ab67616d00001e02397e04ed6ce3cb4a1ddcbc8b,https://open.spotify.com/album/4qxf10lv5mcUAK1dnKp01i,Burning Witches,https://open.spotify.com/artist/0eNuNAhL4dW2nvKbSe2mS8
Shape Your Reality,2020-06-19T17:05:55Z,3:46,26,7,https://open.spotify.com/track/3amvUumIKkeMaRt3rdIGMZ,https://p.scdn.co/mp3-preview/19fd27428a551c10bd98bda8c20492970f506cb4?cid=2490920ce5574a1a9b97a3e366c39dd3,Welcome to Paradise,2019-08-02,13,https://i.scdn.co/image/ab67616d00001e0221ebb75e78cb1e6f30794879,https://open.spotify.com/album/5WgN3EoZSf12ZyYaFxzYSP,NorthTale,https://open.spotify.com/artist/0cxYOcvgOWW1MJEoWeuCvg
Rising Tide,2020-06-19T16:51:57Z,5:28,35,2,https://open.spotify.com/track/76BnKXeTKVishfp3cachG8,https://p.scdn.co/mp3-preview/68dcbc94a91c009e3ac134530ab2779b4bc0c6d4?cid=2490920ce5574a1a9b97a3e366c39dd3,Above the Sky,2019-06-07,12,https://i.scdn.co/image/ab67616d00001e02c097a06bab3b8045b498e28c,https://open.spotify.com/album/21Ddhc4WxWEWaRZbnQiOeS,Majestica,https://open.spotify.com/artist/52lkxAYfC9ypaPJ2EB22ki
Goodbye Divinity,2020-06-19T16:03:32Z,7:13,16,1,https://open.spotify.com/track/5eUkMkizPFQjuHF3cQA5YZ,https://p.scdn.co/mp3-preview/4a77d10eeb048e6905de2960df9767c19457eac6?cid=2490920ce5574a1a9b97a3e366c39dd3,MMXX (Deluxe Edition),2020-01-17,24,https://i.scdn.co/image/ab67616d00001e02196797f6a57c9259641da6c2,https://open.spotify.com/album/5yI0fxwJDHFEgHKOi17Inr,Sons Of Apollo,https://open.spotify.com/artist/3oBGGy1VOs6IHOa1ZdUx2f
I Will Build You a Rome,2020-06-19T16:03:08Z,4:40,40,4,https://open.spotify.com/track/6cg6nZ836vKGEa4Or59oXe,https://p.scdn.co/mp3-preview/0682af9a1ec4ff23f1c4a56e39bd026057c414a0?cid=2490920ce5574a1a9b97a3e366c39dd3,Stormcrow,2015-05-15,11,https://i.scdn.co/image/ab67616d00001e02efe55e4449fe3cc1b1c9fd03,https://open.spotify.com/album/26yI3bXpqM3nymeC2Ze675,Cain's Offering,https://open.spotify.com/artist/09EwLsoJmivFrBl0yisGDE
Reborn,2020-06-18T21:09:52Z,4:21,12,3,https://open.spotify.com/track/373crAFbPE4uwBmFsgpJeU,https://p.scdn.co/mp3-preview/63e1108e3ab29180b0a1dd04e08ce0e8e85d0444?cid=2490920ce5574a1a9b97a3e366c39dd3,Bringer of Light,2013-02-22,10,https://i.scdn.co/image/ab67616d00001e02201d8352d84632d649754ea7,https://open.spotify.com/album/1FXcnaUWLKNQIeM4hFl6tW,Damnation Angels,https://open.spotify.com/artist/2eEhQPfMLCsfp86DtyMH2D
This Is Who We Are,2020-06-18T15:46:45Z,5:16,10,3,https://open.spotify.com/track/1soQioDEI2VnBLCYxfggpC,https://p.scdn.co/mp3-preview/8915ea5de688e2689f29d5722333ae8f9ea61f34?cid=2490920ce5574a1a9b97a3e366c39dd3,The Valiant Fire,2015-03-27,9,https://i.scdn.co/image/ab67616d00001e028141ef92836a71e74e44847f,https://open.spotify.com/album/6OjCmfAeNBPt4LZt33MSBY,Damnation Angels,https://open.spotify.com/artist/2eEhQPfMLCsfp86DtyMH2D
Closure,2020-06-18T14:31:21Z,6:38,9,5,https://open.spotify.com/track/1uLvPbmVQdSazw4up0j2sD,https://p.scdn.co/mp3-preview/2e84fdf8ea983f985492c94e7ad1b44b10a304ee?cid=2490920ce5574a1a9b97a3e366c39dd3,The Valiant Fire,2015-03-27,9,https://i.scdn.co/image/ab67616d00001e028141ef92836a71e74e44847f,https://open.spotify.com/album/6OjCmfAeNBPt4LZt33MSBY,Damnation Angels,https://open.spotify.com/artist/2eEhQPfMLCsfp86DtyMH2D
Icarus Syndrome,2020-06-18T12:47:37Z,5:26,11,2,https://open.spotify.com/track/2s6hZEdj3K3TN4MWUypf1a,https://p.scdn.co/mp3-preview/0aa6e70d9ffbf111e188b69739be50dd975afebf?cid=2490920ce5574a1a9b97a3e366c39dd3,The Valiant Fire,2015-03-27,9,https://i.scdn.co/image/ab67616d00001e028141ef92836a71e74e44847f,https://open.spotify.com/album/6OjCmfAeNBPt4LZt33MSBY,Damnation Angels,https://open.spotify.com/artist/2eEhQPfMLCsfp86DtyMH2D
"Someone Else, Pt. 2",2020-06-18T11:49:28Z,5:53,11,6,https://open.spotify.com/track/0G7PB21lJjVXk179sKqMR5,https://p.scdn.co/mp3-preview/20417b51eec21c3471887859e6bb96171e1b5f60?cid=2490920ce5574a1a9b97a3e366c39dd3,Bringer of Light,2013-02-22,10,https://i.scdn.co/image/ab67616d00001e02201d8352d84632d649754ea7,https://open.spotify.com/album/1FXcnaUWLKNQIeM4hFl6tW,Damnation Angels,https://open.spotify.com/artist/2eEhQPfMLCsfp86DtyMH2D
Finding Requiem,2020-06-18T10:40:02Z,7:04,13,1,https://open.spotify.com/track/5iwivX7D5NkkUA9EzdiTsN,https://p.scdn.co/mp3-preview/e97bae3a472b30446101987d0f23196d5abb2ebe?cid=2490920ce5574a1a9b97a3e366c39dd3,The Valiant Fire,2015-03-27,9,https://i.scdn.co/image/ab67616d00001e028141ef92836a71e74e44847f,https://open.spotify.com/album/6OjCmfAeNBPt4LZt33MSBY,Damnation Angels,https://open.spotify.com/artist/2eEhQPfMLCsfp86DtyMH2D
The Fire Inside,2020-06-18T09:45:40Z,8:37,8,8,https://open.spotify.com/track/7LDUUnmKZ34nsD7Z8EJ5ZB,https://p.scdn.co/mp3-preview/eacd0a9b95b52981a9886a5b1eca5a2a4b4f6720?cid=2490920ce5574a1a9b97a3e366c39dd3,The Valiant Fire,2015-03-27,9,https://i.scdn.co/image/ab67616d00001e028141ef92836a71e74e44847f,https://open.spotify.com/album/6OjCmfAeNBPt4LZt33MSBY,Damnation Angels,https://open.spotify.com/artist/2eEhQPfMLCsfp86DtyMH2D
The Frontiersman,2020-06-18T09:13:23Z,9:26,10,4,https://open.spotify.com/track/43LTBUA8nPfm7awbfoLlRY,https://p.scdn.co/mp3-preview/8750b80b2bd8f42ca97122912958ecc8b8eba709?cid=2490920ce5574a1a9b97a3e366c39dd3,The Valiant Fire,2015-03-27,9,https://i.scdn.co/image/ab67616d00001e028141ef92836a71e74e44847f,https://open.spotify.com/album/6OjCmfAeNBPt4LZt33MSBY,Damnation Angels,https://open.spotify.com/artist/2eEhQPfMLCsfp86DtyMH2D
The Longest Day of My Life,2020-06-18T08:42:35Z,9:59,21,2,https://open.spotify.com/track/2WwEiO4SL3XRgRbXNFOm0L,https://p.scdn.co/mp3-preview/ed4f397f6d254b2cfe1e0d4d57390a5fd361d171?cid=2490920ce5574a1a9b97a3e366c39dd3,Bringer of Light,2013-02-22,10,https://i.scdn.co/image/ab67616d00001e02201d8352d84632d649754ea7,https://open.spotify.com/album/1FXcnaUWLKNQIeM4hFl6tW,Damnation Angels,https://open.spotify.com/artist/2eEhQPfMLCsfp86DtyMH2D
Pride (The Warrior's Way),2020-06-18T08:25:42Z,9:46,34,10,https://open.spotify.com/track/3XcmGKdOuFsWHiWfK6TtKx,https://p.scdn.co/mp3-preview/193ec198d73e37886d170a379b4e11417916d129?cid=2490920ce5574a1a9b97a3e366c39dd3,Bringer of Light,2013-02-22,10,https://i.scdn.co/image/ab67616d00001e02201d8352d84632d649754ea7,https://open.spotify.com/album/1FXcnaUWLKNQIeM4hFl6tW,Damnation Angels,https://open.spotify.com/artist/2eEhQPfMLCsfp86DtyMH2D
In the Shadows,2020-06-18T07:25:16Z,4:54,42,1,https://open.spotify.com/track/1S42KkdKKSyCx6KrIO05OQ,https://p.scdn.co/mp3-preview/f16a2dbef1673d495d7b1c752558255e4386934d?cid=2490920ce5574a1a9b97a3e366c39dd3,Heart of the Hurricane (Black Edition),2019-06-07,31,https://i.scdn.co/image/ab67616d00001e02cf7579cc6441af846ea0b83d,https://open.spotify.com/album/3x5xVzGHE7tadP7eYEPhhN,Beyond The Black,https://open.spotify.com/artist/6swnqiL41Bd4gO2fnAXXrf
The End of Heartache,2020-06-17T21:34:18Z,4:57,17,1,https://open.spotify.com/track/0kZ0ZycHlq3KEQUbfWJddm,https://p.scdn.co/mp3-preview/2760064c35ee2b37614c44a307381ce865e62b3b?cid=2490920ce5574a1a9b97a3e366c39dd3,The End of Heartache,2019-08-16,1,https://i.scdn.co/image/ab67616d00001e029f6ef09518eb3313b7474803,https://open.spotify.com/album/11wMz6hjMMo7zOkS4VHz0k,Bare Infinity,https://open.spotify.com/artist/0uP9ZkYOwVnqNPwKFjPRiQ
Fading Earth,2020-06-17T20:56:39Z,4:33,18,2,https://open.spotify.com/track/7aFzIR3XNSvZ9FiB4kt5Oz,https://p.scdn.co/mp3-preview/017f53a21182f01769d11d53694b363f37bc9f52?cid=2490920ce5574a1a9b97a3e366c39dd3,Symphonies of the Night,2013-11-03,13,https://i.scdn.co/image/ab67616d00001e02932060f5b49ec4784792773e,https://open.spotify.com/album/1OYVLjUeonreEkeVq090dz,Leaves' Eyes,https://open.spotify.com/artist/63qODcvBCdG2kTguOJkEqJ
Hell to the Heavens,2020-06-17T20:49:05Z,4:32,34,1,https://open.spotify.com/track/4tonoRF0QdyvfjReXGu6s3,https://p.scdn.co/mp3-preview/b7b97de794038590738bf00fc4e4011cb1080305?cid=2490920ce5574a1a9b97a3e366c39dd3,Symphonies of the Night,2013-11-03,13,https://i.scdn.co/image/ab67616d00001e02932060f5b49ec4784792773e,https://open.spotify.com/album/1OYVLjUeonreEkeVq090dz,Leaves' Eyes,https://open.spotify.com/artist/63qODcvBCdG2kTguOJkEqJ
Across the Sea,2020-06-17T20:39:40Z,3:49,38,2,https://open.spotify.com/track/03qYEu1PcJMWIw1I06v7mq,https://p.scdn.co/mp3-preview/1f06757879e1c04312609a388e5a5c6a7f6b4321?cid=2490920ce5574a1a9b97a3e366c39dd3,Sign of the Dragonhead,2018-01-12,24,https://i.scdn.co/image/ab67616d00001e02357a0ccbd0636fd88d88bbcb,https://open.spotify.com/album/6YCtDpHHdt3ppoTkw95YRR,Leaves' Eyes,https://open.spotify.com/artist/63qODcvBCdG2kTguOJkEqJ
