track_id,key,mode,time_signature,duration_ms,tempo,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence
5oZQNLX1o3U3VAAf5Y6Zcd,8,1,4,307500,129.984,0.453,0.895,-6.761,0.107,0.000933,0.00201,0.39,0.424
0PXA1IlMwAK2fuAKVfCAyz,0,1,4,267333,94.959,0.461,0.99,-4.247,0.0719,0.000352,1.96e-06,0.169,0.278
70W93eo512TlfEO5dxgTSR,11,0,4,288040,169.953,0.368,0.934,-4.498,0.0536,0.00152,1.06e-06,0.233,0.366
1IaQLINjiOCSv4INrrv0aS,1,0,4,277547,141.214,0.465,0.958,-4.247,0.0418,0.000156,0.000111,0.117,0.615
2GXYsdmhcoIlFYnvIQr1jJ,11,0,3,201600,144.02,0.485,0.487,-11.705,0.0382,0.0824,0.915,0.1,0.17
5YKGHpXZUPSnChwYxbZHW9,4,0,4,180672,134.0,0.587,0.389,-24.327,0.0435,0.932,0.863,0.185,0.929
3Mz5lXbMBK2tUmKAwAJwi1,8,1,4,317733,175.036,0.308,0.965,-3.172,0.0591,2.28e-05,0.0648,0.117,0.189
5xpHAqKjoX5IMFW1aVBfA7,2,0,4,197365,158.009,0.373,0.895,-7.169,0.0889,1.93e-05,0.854,0.145,0.197
7kBc6v1FQuLqbvGNqGiJrR,0,0,4,328200,120.034,0.506,0.383,-7.26,0.0312,0.0609,1.81e-05,0.155,0.132
4Uq3fEihBEjzWX4KVYCZ8Q,7,1,4,196987,110.028,0.446,0.878,-6.261,0.047,2.94e-06,0.934,0.62,0.206
6S83nQwA0aPHKB86vAqgl5,0,0,3,496400,95.053,0.174,0.84,-7.319,0.0537,5.24e-05,0.549,0.409,0.0562
3LPVfzrc9G8EOQ00nTgvKL,9,0,3,474667,186.892,0.234,0.865,-6.268,0.0649,2.12e-06,0.48,0.152,0.273
4cN0IBNbFkq0srzoyNOC4C,2,0,3,616107,153.68,0.166,0.652,-7.732,0.0368,6.69e-05,0.0549,0.108,0.137
5MqVSSinDohOuMjNhO6PU6,9,0,3,341627,77.447,0.101,0.794,-7.763,0.0464,5.49e-06,0.33,0.121,0.139
3WpmO13nUtLDRZujMgu4ss,10,0,4,501680,125.001,0.448,0.689,-10.284,0.0345,3.23e-05,0.384,0.111,0.421
0QvkDPezujrAC8PhnAoAQY,0,0,3,143987,99.976,0.468,0.511,-17.201,0.0271,0.000287,0.9,0.513,0.157
6U7gqX1rVxglIKUpgLN7zF,8,0,4,341987,136.03,0.404,0.703,-6.137,0.0383,0.0126,3.38e-05,0.122,0.253
74o1cg9tLOupaqmwntiMQA,8,0,4,247560,117.949,0.595,0.793,-6.68,0.0319,0.0135,0.00208,0.356,0.412
3pb35jSVs2dWAXd6Tfx8o6,8,0,3,233360,187.774,0.172,0.724,-7.208,0.0461,0.0664,3.01e-06,0.339,0.392
1SaInvvrKTlBfpiFMhrwvk,11,1,4,246227,79.995,0.389,0.673,-6.434,0.0296,0.00485,0.487,0.117,0.112
2DidEKKTQvvnnhGKFz2KUk,10,0,4,266227,115.835,0.376,0.439,-8.208,0.0317,0.367,1.18e-05,0.114,0.067
79qexJ0V2kYiFPCjVXFVK1,3,0,4,349785,119.959,0.557,0.526,-7.734,0.0358,0.187,0.000448,0.142,0.154
0eiS4yG10eYDEK3YoxjRSV,8,0,4,320467,139.693,0.513,0.584,-5.53,0.0284,0.608,4.94e-05,0.189,0.24
40TajLZcodvnnoWQSHGlu5,8,0,4,360333,76.841,0.427,0.864,-6.1,0.0342,0.000882,0.101,0.0905,0.236
17YaNuM4mmsGEOtCAWoB1s,7,1,4,224282,156.085,0.502,0.938,-6.733,0.0421,0.00085,0.0375,0.13,0.743
265JCbbQOkHrX3mVIPwhwV,0,1,4,302693,124.766,0.341,0.379,-6.044,0.032,0.00529,1.8e-06,0.13,0.0906
4kCmheqieKuFWbRwHFO4Z6,3,0,4,227960,122.012,0.487,0.901,-4.603,0.0636,0.0132,2.78e-06,0.128,0.283
1AbpL9MbH8Qto5onaivepK,3,0,4,318904,146.022,0.436,0.934,-6.155,0.0821,0.000183,0.000237,0.291,0.32
76Su5OEk21c3W1evmPixOK,4,0,4,313907,140.07,0.475,0.979,-4.831,0.119,9.69e-06,0.424,0.34,0.255
4Mtj8Pf6GBFctUuG8mP9fO,7,0,4,208587,165.28,0.22,0.865,-3.679,0.0602,0.000281,0.0,0.322,0.48
6e3NycWM7ZokZgeUR1CpNj,8,1,4,405600,100.049,0.662,0.797,-6.366,0.0259,0.0617,0.726,0.104,0.214
1KqIMKJSmlM54B9rsReU5d,4,0,4,290713,96.019,0.394,0.846,-2.268,0.0501,0.00299,0.00901,0.106,0.291
17flUOuc2GBWHXWTu0GvOc,0,0,4,509493,133.8,0.434,0.669,-7.793,0.0569,0.0495,0.0291,0.149,0.323
1O92QDqg1AdE1RxZWSVL3N,6,0,4,246347,155.009,0.418,0.937,-6.16,0.0691,1.58e-05,1.39e-06,0.103,0.623
4GuyQWu5gv3oYBY95aqegH,7,0,4,321333,94.974,0.427,0.846,-4.901,0.0348,0.001,0.000845,0.254,0.296
7kcVC2eKPB8b032FN7hrds,7,1,4,287040,139.976,0.449,0.973,-3.305,0.0735,0.00129,0.0,0.137,0.342
4sJdeRLuhViXU1qp4wE6iC,9,0,4,210083,125.054,0.59,0.886,-6.825,0.0459,4.45e-05,6.07e-05,0.065,0.59
1xjF59DD3HY42KGQIIFYZf,1,0,4,299000,124.941,0.516,0.728,-7.175,0.037,0.0199,0.0,0.225,0.322
7AJF0FwTLQFU0K8XFOC3ow,3,0,4,313933,104.067,0.475,0.898,-3.416,0.0388,0.000748,0.00108,0.0685,0.149
1FlfCrgR0BwSNRjxCEli2q,8,0,4,316827,154.996,0.457,0.978,-4.398,0.054,7.01e-05,0.00406,0.0853,0.656
1XK8UvjHKNkrrfsXnTaQ4A,9,0,4,464627,114.947,0.172,0.71,-7.669,0.0458,0.000116,0.941,0.357,0.138
4TwouXBaEx3sqGU3VFUhgL,5,0,4,500309,95.013,0.369,0.79,-7.662,0.047,0.00712,0.841,0.138,0.0852
60TtjskkYuHiyCE3kyXzvq,10,0,3,550125,179.751,0.0756,0.868,-6.053,0.0539,1.37e-05,0.183,0.346,0.277
0RZVAhyB8vhxQz6ITjiuyA,2,1,4,340281,76.976,0.5,0.85,-7.759,0.0493,0.000406,0.00515,0.121,0.434
5M7YBMBghu0FEPbqPaq723,2,0,3,203428,140.908,0.231,0.658,-8.007,0.0553,0.192,9.34e-05,0.106,0.0732
3jqcJNacs1yDhtMk0wckxv,2,0,3,194400,149.94,0.303,0.551,-8.745,0.042,0.347,0.608,0.112,0.159
6tGtmVVS8ccFbJmewqhUTg,7,0,4,208084,140.058,0.432,0.87,-7.906,0.0444,0.0193,0.0,0.069,0.121
4nZN6SYwIxPyiJe2GvCcVL,5,1,4,275120,80.018,0.387,0.882,-5.684,0.0537,9.57e-05,0.0183,0.678,0.304
70yvAX8YUBYAjWd2S4KHSl,5,0,4,294000,154.979,0.388,0.959,-4.631,0.0782,0.000303,1.32e-06,0.0909,0.374
03AsZLtiONQu2mzQalFEh5,6,0,3,279360,144.122,0.134,0.424,-14.277,0.0378,0.264,0.88,0.11,0.179
05oxYh4p8HZSGI7Mk8KT9h,5,0,4,231204,141.72,0.394,0.752,-6.239,0.0405,0.00598,0.919,0.306,0.567
43zYOKcIZNHYiYJZqiUat2,8,0,4,383507,112.018,0.533,0.622,-8.348,0.0332,0.0261,0.649,0.115,0.219
0Z9q5FGNrnR0IXbCG5JAcS,10,0,4,306521,173.467,0.211,0.695,-11.565,0.0573,0.000108,4.4e-05,0.0712,0.31
7t8RNLtjmNY1F1OBHhwcVj,4,0,5,162256,107.468,0.175,0.783,-5.02,0.0367,0.00423,0.462,0.471,0.409
4RJxoWVuGjijWHFs7rWeCL,4,0,4,268979,146.318,0.34,0.977,-2.343,0.113,8.48e-06,0.482,0.316,0.11
6BAAuoiCFUyevMX1wGGnrn,9,1,4,210590,139.669,0.284,0.976,-3.475,0.131,0.000124,0.81,0.0959,0.306
18WkZc8oSSIz7BFSh7K9Wd,9,1,4,223446,121.87,0.417,0.937,-3.332,0.0529,2.75e-05,0.862,0.582,0.435
6HvZwhwEkSedNXDOOelEHi,4,1,4,223897,147.95,0.278,0.969,-4.577,0.145,7.79e-05,0.884,0.047,0.0674
0gkkfUbuGoQ4nGblM1As5L,7,1,3,311780,142.663,0.176,0.9,-3.658,0.0593,2.74e-06,0.823,0.0981,0.275
4DUbHhpILPcrvsiIsX0ABw,10,0,4,223240,149.855,0.191,0.98,-3.413,0.213,2.12e-06,0.885,0.0614,0.076
04CqccF0CRt0M409GAExwx,3,0,4,294520,152.009,0.277,0.978,-2.884,0.126,1.75e-06,0.927,0.233,0.0606
67K3qtJ8UQO7RPIqxEch6a,1,1,4,299747,162.004,0.44,0.952,-6.194,0.0526,0.000139,0.00254,0.0524,0.57
6uKvnGeg6xgzPTH3QSPTB6,4,0,4,199280,139.02,0.52,0.897,-3.946,0.0797,0.00246,3.96e-06,0.111,0.397
1AbIKgq2PZ7aNQQo747VyY,3,0,4,328613,137.987,0.382,0.638,-9.165,0.0336,0.117,0.861,0.138,0.224
7D1wLtyGaUppoqMleM6VqT,9,1,4,396067,145.014,0.414,0.945,-4.66,0.0897,0.000333,0.479,0.314,0.565
0Rc85jwdOT7IBXpsgEKRAh,7,0,4,273402,172.079,0.303,0.879,-3.761,0.0578,2.66e-05,0.892,0.467,0.226
2HTMy5d7fLNlWBIINGEOkK,7,1,4,274800,85.423,0.235,0.911,-5.166,0.0412,1.67e-06,0.764,0.332,0.242
6xto8LKywFhEM7AFMNXEYm,1,1,4,186081,95.033,0.41,0.992,-3.759,0.0717,5.21e-06,0.955,0.298,0.64
42E4F50hNU0KFPLQCATsiI,4,0,4,212944,194.917,0.284,0.933,-6.782,0.0988,0.000305,0.861,0.214,0.126
5uNhotVqH0lUB7GtHVLC5g,8,0,4,419587,92.238,0.3,0.476,-7.745,0.0323,0.00149,0.823,0.11,0.036
6JmLarU3CA1ewRprzgqBdT,7,0,4,257600,149.998,0.526,0.989,-4.121,0.119,8.35e-05,0.0565,0.139,0.12
7wWlxfXN3XBxAlRYQXuIqw,11,1,4,393829,114.999,0.253,0.951,-6.251,0.0968,0.000862,0.419,0.282,0.183
0dndep8EDBBJPUmMOoueNq,3,0,4,211050,143.991,0.376,0.969,-4.728,0.0756,2.27e-05,0.223,0.0894,0.236
2rwMwPKgSVNCS5mJZT0rgY,2,1,4,262813,171.961,0.387,0.903,-4.334,0.1,0.000136,0.0375,0.0525,0.166
5qiQvib01XpXxtzq6lNKWy,5,0,4,289467,143.087,0.406,0.983,-3.264,0.0897,0.00117,0.941,0.268,0.196
4eOdcJLpuzntM0SN1TUxkB,0,1,3,225733,155.191,0.381,0.978,-3.533,0.0985,2.39e-05,0.941,0.165,0.361
605qZqhT4TdTi1vNbDMrQF,8,1,4,317027,120.58,0.434,0.996,-3.752,0.127,5.36e-05,0.942,0.0945,0.131
0kacgFPjXaxhE0tLeS6o6I,2,0,4,207093,112.092,0.409,0.965,-3.47,0.122,1.11e-05,0.887,0.79,0.181
69KiosrzhAfEW3Te67Ssva,3,1,4,199107,87.053,0.389,0.972,-4.378,0.0472,7.42e-06,0.958,0.335,0.436
7EHdXJLJs1vVUIyCPShpkt,7,0,3,195918,78.96,0.408,0.457,-5.876,0.0279,0.464,0.82,0.227,0.119
0jkHpyngR9K85eg6gc3W2p,4,0,4,307392,184.985,0.358,0.996,-1.067,0.177,0.00013,0.00653,0.44,0.132
4RbdMjzGnjCnm0WiM2s85c,5,1,4,311986,104.979,0.44,0.984,-6.091,0.112,2.84e-06,0.93,0.156,0.0382
6iY9AS4wKGbUCDyxAjWICR,2,1,4,275640,127.981,0.461,0.977,-5.135,0.0769,1.13e-05,0.934,0.365,0.239
3p1XieTGbODd1PCYUrcH1Q,9,0,4,380267,94.013,0.503,0.735,-7.045,0.0295,0.0284,0.928,0.0739,0.0637
1MoEyYsa9Y0FvApwLskO1l,4,1,4,231187,176.132,0.343,0.945,-3.259,0.0554,0.000101,1.05e-05,0.346,0.54
5x38KMin4OEIyOujI1Ti9g,2,1,3,307839,170.054,0.283,0.508,-10.063,0.0368,0.00169,0.111,0.11,0.0376
37rufi0IG8pgTdFJEgPZal,4,0,4,276497,135.028,0.518,0.747,-7.698,0.0304,0.00298,0.931,0.106,0.305
0DSmMweggICII01Nb0QQk7,10,0,4,495240,129.975,0.415,0.815,-7.922,0.061,0.000371,0.502,0.19,0.153
0eOyvQ2SeejSS0zJmLS4Wq,0,1,4,234386,128.206,0.395,0.769,-9.442,0.0571,0.194,0.754,0.112,0.0388
2QrkELJRz3Fk7YZoIxzNNP,2,0,4,172000,165.059,0.485,0.895,-6.883,0.053,0.00166,9.81e-05,0.132,0.665
4dTUqfrJa0DrBHZ91rpQ7Y,2,0,4,187150,83.022,0.207,0.267,-15.073,0.0302,0.894,0.758,0.0637,0.0609
4zPDjQRYgBbk1ZcNHutQgb,10,0,3,303811,119.836,0.394,0.546,-9.723,0.052,0.432,0.000136,0.0974,0.136
2Qb7LQYOECnFqWGKAQl6eJ,10,0,3,342500,119.976,0.218,0.462,-9.576,0.0557,0.39,6.21e-05,0.0994,0.08
6xKKlNfGjemkcoTCTpfq0C,2,0,4,231218,118.139,0.343,0.727,-6.652,0.114,0.307,2.78e-06,0.103,0.198
6jVL0yMPGDpyU3FYyMCoCk,2,0,4,284274,79.871,0.333,0.613,-8.414,0.0756,0.209,1.15e-05,0.049,0.11
5SXsXjVJCWeJuf7FHvgBYR,7,1,4,123360,118.985,0.25,0.553,-8.188,0.0429,0.606,0.673,0.145,0.226
497GNacwaZnIDyAhXzNlnN,3,1,3,144750,99.891,0.361,0.441,-11.825,0.0421,0.0116,0.589,0.112,0.109
6B5CreBjXctEusjO1zBb38,6,1,4,203884,100.416,0.352,0.214,-18.424,0.04,0.977,0.911,0.118,0.165
7HEgOGOTgdOsyu7WKvduJ9,9,1,4,385720,63.101,0.0632,0.0851,-22.069,0.042,0.798,0.45,0.0941,0.0392
6pUzif0b1pQjDPvkPORKm5,7,0,3,475481,79.932,0.402,0.171,-9.63,0.0336,0.257,0.436,0.11,0.0423
3ZkU2zbjNdq57mvlufBL89,7,0,4,600346,105.116,0.304,0.477,-6.788,0.036,0.482,0.0812,0.0616,0.0455
1gfRRkptGNdhfsadS64Sm3,9,0,4,419135,133.027,0.553,0.281,-9.753,0.0292,0.629,0.807,0.111,0.112
2vuDOt8VKb4lqIhSN3MWnT,7,1,4,182133,141.994,0.571,0.33,-17.527,0.0414,0.982,0.896,0.149,0.316
71CjPODa65bRZGA8vwozzv,9,0,4,188373,74.807,0.191,0.535,-11.079,0.0417,0.891,0.905,0.0972,0.176
1ijrMIqQvZNsnoqGukPzFD,5,1,4,159667,104.425,0.402,0.046,-22.779,0.033,0.979,0.513,0.0771,0.0967
33YVzy4bZQCFrTK176It75,1,1,4,277097,109.978,0.581,0.693,-6.54,0.0273,0.00172,0.909,0.152,0.275
3IOYf1aTCLYtYCxWjraHxK,5,1,4,224078,89.768,0.309,0.415,-13.099,0.0323,0.872,0.933,0.371,0.0901
6aNpo6grTqx0bV9g7eF9B1,0,1,3,124307,99.882,0.317,0.479,-7.924,0.0336,0.0998,0.925,0.105,0.298
1rpjw2ZXeQGoWMviHSCR64,7,0,4,272453,151.935,0.46,0.833,-8.599,0.0446,0.00012,0.885,0.0642,0.419
07nYZZQT49i7yAIs3k3tOe,5,0,4,402573,160.011,0.453,0.689,-7.137,0.0303,0.698,0.889,0.0908,0.201
4bSetRYOPYAMlLc9mgEGr0,3,0,4,313533,127.853,0.444,0.645,-4.039,0.0312,0.00421,0.0,0.111,0.15
2K2NeVnP853rkR5ese8ZLP,9,0,4,235720,115.998,0.522,0.975,-5.895,0.0917,0.00649,3.62e-05,0.189,0.242
77mfHBTwXw6ykDWsXaI6DR,7,0,4,259213,140.019,0.565,0.948,-6.204,0.0354,6.07e-05,0.000127,0.0876,0.468
42scnHlial9tmOzK6MBJFt,11,0,4,277453,115.019,0.552,0.791,-5.342,0.057,0.00138,1.77e-05,0.0936,0.233
7E2ZNBAy0DFOWC5RUEyh5V,5,0,4,362411,111.922,0.49,0.463,-8.758,0.0329,0.0562,0.00312,0.0848,0.0918
6tJPdGKrbAeyhkkhn44RHR,0,0,4,324018,162.922,0.47,0.834,-9.157,0.0368,6.54e-05,0.00102,0.372,0.189
20ztml2STRF7Sq1UaBB6ox,5,0,4,289187,99.994,0.448,0.955,-2.945,0.0441,0.00108,0.837,0.371,0.39
4MY9Q7prDFGJVogp8q856Z,0,1,4,291987,75.618,0.335,0.63,-7.246,0.0435,0.51,2.63e-05,0.0732,0.212
0qoznAGKZOBgne7MiycPPc,2,1,4,303787,149.936,0.397,0.929,-4.511,0.116,0.000596,0.000541,0.315,0.116
2p52gsQvK0j7OAqi6Grtxf,4,1,4,859668,94.992,0.185,0.94,-4.243,0.113,6.49e-05,3.37e-05,0.228,0.0879
2wWQwx1ymkpCr4ItPUQ94g,6,0,4,456480,144.815,0.252,0.646,-6.965,0.0315,0.0225,0.865,0.107,0.193
1qeMK3AujlaV7wL5LlGxXX,11,1,4,287547,127.449,0.461,0.94,-4.81,0.0901,0.000353,3.82e-05,0.471,0.221
5K97BymjbBhGRb9NyOqJ4t,1,0,4,560867,119.908,0.415,0.92,-6.345,0.114,0.000227,0.00941,0.132,0.141
2VybqOfWUPQRSdpcSUOsym,8,1,4,365040,81.919,0.448,0.669,-6.446,0.0395,0.0113,0.000436,0.122,0.168
77U7qqNb03WMltzxddhN3T,6,1,4,379133,85.003,0.112,0.983,-2.867,0.195,1.11e-05,0.0318,0.144,0.146
3AVQriQNEIFadgGH4GK808,1,1,4,281351,95.015,0.439,0.921,-3.93,0.0386,0.00179,0.574,0.0834,0.333
0Fg4xtdQZwMwkPYw0pCcfF,6,1,4,369973,170.036,0.287,0.887,-5.772,0.06,0.0905,0.0,0.16,0.329
2k5pkq5PH70nf31qvE7lHU,0,1,4,366000,180.077,0.272,0.918,-6.421,0.0861,1.08e-06,0.0534,0.106,0.0604
3AYm1Mljf1w76c9pAmhYws,3,0,4,271800,141.232,0.39,0.992,-4.587,0.0899,1.29e-05,0.332,0.0947,0.124
7LgHGgWLig6595i5lQMIcj,3,0,4,264933,67.025,0.0675,0.992,-3.812,0.159,6.76e-06,0.833,0.312,0.0457
1xFrfYd7PHXTAriPTOfxL8,2,0,4,294587,99.918,0.375,0.948,-5.049,0.074,3.93e-05,0.836,0.306,0.14
5doib1BE6OsHR60PAHVgx3,8,0,4,407013,164.552,0.341,0.969,-5.996,0.247,0.00021,0.0189,0.123,0.0575
6yMlHBgwnIhrF2Qvnt2Yyn,0,1,4,377133,101.071,0.491,0.377,-11.203,0.0271,0.0471,0.919,0.424,0.1
568nXF19QXYPZnQ6XSkuSH,6,1,4,251067,169.833,0.239,0.596,-9.449,0.0311,0.0915,0.79,0.27,0.196
18S33odAheWBHbVAefiRLM,2,0,4,270233,109.998,0.533,0.803,-6.702,0.0376,0.0447,0.0,0.392,0.165
7baeeba0U8BqHOdP9LSYPy,3,0,4,257667,82.485,0.428,0.831,-7.198,0.0496,0.00546,0.000119,0.85,0.198
5xewhkFwXVBtR8bskoBlv1,7,1,4,276872,119.956,0.468,0.884,-4.307,0.0463,0.000121,0.0745,0.138,0.197
6FANk1FhICNDHaKIcysBc5,11,0,4,293680,113.209,0.265,0.811,-7.329,0.099,0.000151,0.00253,0.101,0.315
0R5nPj93AsZfZvVT2McGf3,5,0,4,362411,111.922,0.49,0.463,-8.758,0.0329,0.0562,0.00312,0.0848,0.0918
4PAhh2XNch3bxpeAK5gzgW,9,0,4,257320,91.02,0.509,0.856,-5.091,0.0553,0.00895,0.0108,0.424,0.427
5JtSrLWKRrHG2ojy1HMAvY,5,0,4,235107,115.984,0.62,0.553,-9.091,0.0293,0.262,0.302,0.12,0.227
4E0SwMbCpOG8KvPQzsw1o8,0,0,4,324018,162.91,0.47,0.834,-9.156,0.0368,6.54e-05,0.00095,0.372,0.184
4tQXwuQXQsJK2FsD2xO6tJ,7,1,4,238254,105.008,0.547,0.932,-2.616,0.0432,0.00416,3.96e-05,0.0391,0.54
0BEJOtuqIeyAreNKplE8Re,7,1,4,214351,131.075,0.411,0.925,-1.701,0.0774,6.16e-06,0.95,0.197,0.214
3wQ2F1MjiNMENmvy4xUeXy,10,1,4,267693,112.001,0.706,0.443,-8.422,0.0349,0.744,0.555,0.162,0.376
2cd1YlL65f2gGKV2KkDDDM,6,1,4,175818,126.396,0.441,0.874,-4.728,0.0726,0.0176,0.0,0.259,0.595
4lpUWChAk5H5cOmC1cBKJ8,10,0,4,410427,172.063,0.266,0.962,-3.677,0.0679,0.000134,1.18e-06,0.957,0.347
6NckTLOMeZFE9sqx4EyisQ,11,1,4,326893,144.06,0.434,0.941,-4.663,0.0849,2.59e-05,0.0277,0.0833,0.251
5S1nuT7jdtNbZ2elc99Dqx,9,1,4,308653,179.981,0.463,0.944,-6.508,0.19,0.000595,4.3e-06,0.106,0.465
4N98sfqOlMlP1iO7kuW0t9,6,1,4,431080,184.006,0.263,0.968,-3.674,0.121,6.81e-06,0.000981,0.747,0.286
1VRnW4Qk8PP3EGGFMs6Z32,4,0,3,416693,150.499,0.315,0.822,-10.437,0.103,0.047,0.0077,0.274,0.164
3LnePh1mlduj28bGZRFUQS,8,0,3,189893,81.247,0.583,0.415,-7.56,0.0261,0.846,5.2e-05,0.141,0.399
2XdMEm8vn1bjiePCToA6mD,6,1,4,351400,131.987,0.497,0.983,-2.649,0.112,0.00025,0.000627,0.162,0.312
2ZZo65CEkA83Q662zNebIP,9,0,3,327587,164.938,0.169,0.932,-6.879,0.118,0.00682,1.09e-06,0.317,0.267
0W43LnKXzRivi0WPaoBLVO,9,1,4,233520,161.925,0.262,0.928,-2.795,0.0894,8.08e-05,4.76e-05,0.195,0.533
3KMjWFkTICfl1843ZbdyQx,3,0,3,498293,144.07,0.431,0.908,-4.154,0.0477,8.89e-05,0.00236,0.0764,0.308
0TpukZ7KJGyxYGFe6AgtOD,4,1,4,191670,135.076,0.544,0.944,-6.161,0.0522,0.00266,1.48e-06,0.103,0.572
716MGFv7rw3K8OYqGgF38t,5,0,4,302423,142.02,0.446,0.826,-6.151,0.0564,0.0598,0.000482,0.0916,0.277
38C026xnfYW1J7hqdbef0c,9,1,4,320000,95.001,0.557,0.818,-8.21,0.0383,0.00195,0.0,0.103,0.353
7BwCvMXMUf1kt36Xfbi9k6,1,0,4,283079,145.0,0.469,0.974,-3.193,0.0455,0.000347,7.97e-05,0.103,0.534
7JToOyehVvHHHqxHPwS9La,7,1,4,339413,116.946,0.514,0.997,-4.297,0.121,1.18e-05,0.193,0.377,0.102
2xCPy6z5qUIwHMHyRBRVSx,7,1,4,562693,89.967,0.434,0.884,-6.342,0.0687,0.00438,0.000676,0.27,0.216
1lRF81A1C9QoCgBcEop2zg,1,0,4,237933,125.993,0.487,0.952,-4.429,0.0613,0.000228,0.0,0.161,0.329
3JqeGhxwgyVDdO9T8kUeda,9,0,4,276987,74.99,0.417,0.891,-4.55,0.0497,0.00366,4.84e-05,0.232,0.478
7FMXTrpHqMDKVYtvC4lV5R,11,0,4,264520,170.093,0.343,0.99,-3.967,0.175,0.000713,4.76e-06,0.0757,0.128
5gJ1DNzFHwNFlEw1UltyFk,10,1,4,230293,185.03,0.411,0.946,-4.756,0.0987,0.0028,2.41e-05,0.708,0.644
2tj5IwADxakXFIoncvOPWL,8,1,4,315986,125.006,0.311,0.942,-5.175,0.0483,0.000206,0.238,0.158,0.651
3KkPHbFi3Rf7BRcRpjLskE,9,1,4,264560,159.933,0.446,0.978,-3.52,0.0985,0.000693,3.72e-06,0.393,0.19
5VZwMq6yaFb04PCTfdNY3K,0,1,4,280213,91.009,0.477,0.859,-8.625,0.0387,0.000333,0.000155,0.265,0.629
0qPFUhyQbjoxRNHfOT23or,8,1,4,259173,94.967,0.451,0.887,-6.295,0.0506,0.000163,8.87e-06,0.566,0.324
3f6KCfAEKkL43OvGty6NcC,0,1,4,353520,90.005,0.327,0.88,-4.841,0.0651,0.0225,0.00199,0.244,0.155
1w8r3PAxPPLfcuyRsC4BeA,4,0,4,199067,147.901,0.44,0.858,-4.38,0.0456,0.0297,7.71e-05,0.243,0.225
5QdnmiFFMiOyMzm6VD52pS,11,0,4,342489,86.494,0.463,0.936,-3.788,0.068,0.0214,0.000271,0.114,0.323
1tSBaIPzsboL8KI8rR7t2T,11,1,4,287547,127.449,0.461,0.94,-4.81,0.0901,0.000353,3.82e-05,0.471,0.221
42TJTYLMO2zYK2ADXRa6SF,8,1,4,192827,100.015,0.522,0.941,-3.947,0.101,0.000115,0.0,0.256,0.471
1yQdozAHO0cK9OFIsrCs0S,5,1,4,287000,127.94,0.575,0.582,-9.476,0.0301,0.0103,0.000178,0.139,0.297
1wtIIAA91MNuq9jZeUD8zP,2,0,4,406040,180.049,0.446,0.902,-5.328,0.0474,0.00681,0.000317,0.0793,0.278
5M4lIIYGdKYaMDpHPLVw90,2,0,4,288227,87.478,0.397,0.88,-3.743,0.0412,6.9e-06,7.86e-05,0.135,0.186
2qcxAbaFai3ZXle18e7FTn,11,0,4,222477,114.905,0.44,0.675,-5.684,0.043,0.161,1.22e-06,0.213,0.0762
5YaLFRpqpUzgLLDcukNn0H,10,0,4,224107,117.988,0.483,0.631,-3.826,0.0356,0.214,0.0,0.0974,0.212
5YkSYOz4nA3253hWKv3jSS,9,0,5,248267,159.951,0.471,0.953,-3.783,0.0829,0.0499,0.0105,0.114,0.498
4CrZegk7TilBGmcMnnaSw8,8,1,4,221347,180.122,0.363,0.783,-6.41,0.0381,0.000867,0.975,0.0924,0.201
7tKx2JOYdBvs4DoJWqtt05,8,0,3,318520,144.194,0.223,0.952,-4.708,0.0697,0.00447,0.957,0.125,0.0891
23KV6k2U77wPT3fbVq4l55,9,1,3,222813,115.004,0.472,0.665,-4.846,0.0333,0.0236,0.363,0.0842,0.0757
5YCejO4Z9w76P3JrIrpOpz,10,0,4,168920,162.033,0.403,0.913,-3.262,0.0311,0.0311,0.907,0.193,0.274
2uSjoyLWOuRgXZWKapcbUs,0,0,4,299013,119.692,0.345,0.474,-9.649,0.0438,0.82,0.881,0.119,0.0882
69Da4CGlEI5gyhek8l3ICe,5,1,4,388813,100.161,0.452,0.627,-8.644,0.0403,0.0236,0.861,0.102,0.0382
63BZPD66VgYc4X5y7b6QUr,0,0,4,388387,109.982,0.546,0.729,-4.377,0.0286,0.0263,0.899,0.0966,0.0966
5cShKTY4IZhgmtKFTIqreo,7,1,4,281013,180.031,0.437,0.64,-7.66,0.0285,0.579,0.9,0.209,0.154
4HrZYWhVwy6oOzn5BUPjIv,5,0,4,410936,99.996,0.467,0.817,-5.795,0.0296,0.00066,0.903,0.0759,0.145
3QrbInk9bNxZyt9uLvA1PG,9,0,4,240065,129.926,0.587,0.689,-10.725,0.0445,0.764,0.841,0.109,0.0959
0VfcYOujgf9JDAgwlgu1qm,0,1,4,185427,64.791,0.0623,0.1,-20.607,0.0459,0.982,0.934,0.116,0.0359
66uWLFYPcgkcLrsezpwM8w,0,0,4,249587,77.143,0.0701,0.0436,-22.568,0.0366,0.83,0.899,0.0367,0.0419
481rwKzqYNyzkLnxD4i62y,7,1,4,192813,76.089,0.119,0.00363,-34.548,0.0425,0.934,0.236,0.205,0.0367
4qaxeVzW69AqS6HHeMZaYC,2,1,4,275560,104.002,0.377,0.0475,-23.78,0.04,0.876,0.545,0.311,0.114
6zW80jVqLtgSF1yCtGHiiD,2,1,4,149480,92.137,0.45,0.0142,-23.669,0.0371,0.943,0.196,0.101,0.158
