song_name,added_at,song_duration,song_popularity,song_number_in_album,song_external_url,song_preview_url,album_name,album_release_date,album_total_tracks,album_image_url,album_external_url,artist_name,artist_external_url
East Hastings,2020-02-08T18:14:30Z,17:58,44,2,https://open.spotify.com/track/5jMuXTa5hECm37P7C0mbIB,https://p.scdn.co/mp3-preview/e4f2e0f95ddf5c1844f8f28588876e8ddafecc94?cid=2490920ce5574a1a9b97a3e366c39dd3,F♯ A♯ ∞,1997-08-14,3,https://i.scdn.co/image/ab67616d00001e028239a94043f709d8c4d596e0,https://open.spotify.com/album/7sh2Z8jj1iySpHRAnGd9w5,Godspeed You! Black Emperor,https://open.spotify.com/artist/4svpOyfmQKuWpHLjgy4cdK
I Am the Highway,2020-02-04T18:44:20Z,5:34,66,8,https://open.spotify.com/track/3bwAS8cN7Xtzvv5UurJOOX,https://p.scdn.co/mp3-preview/eb5a71933e12afb5e357f3d2f22db28d780f08cf?cid=2490920ce5574a1a9b97a3e366c39dd3,Audioslave,2002-11-17,14,https://i.scdn.co/image/ab67616d00001e02a7292b6863258e889b78d787,https://open.spotify.com/album/78guAsers0klWl6RwzgDLd,Audioslave,https://open.spotify.com/artist/2ziB7fzrXBoh1HUPS6sVFn
Là où naissent les couleurs nouvelles,2020-01-06T14:16:24Z,8:50,36,2,https://open.spotify.com/track/1ztu25eKRR92MYER8E4iTy,https://p.scdn.co/mp3-preview/eca41d4f20e6b02878560a35b99e12a985fc8409?cid=2490920ce5574a1a9b97a3e366c39dd3,Les voyages de l'âme,2012-01-06,8,https://i.scdn.co/image/ab67616d00001e02fc851363788c9c3a746f81f9,https://open.spotify.com/album/1y9zL8o1XLnLsiDzoC7v0O,Alcest,https://open.spotify.com/artist/0d5ZwMtCer8dQdOPAgWhe7
Lydia,2020-01-02T13:06:15Z,4:02,63,3,https://open.spotify.com/track/7yoBjKO6cCnK3zV8gr1k4e,https://p.scdn.co/mp3-preview/50d1695a0a50102b76be0fab03c2abe1174433fd?cid=2490920ce5574a1a9b97a3e366c39dd3,Mister Asylum,2015-07-17,10,https://i.scdn.co/image/ab67616d00001e02b7897784eee989d4f97f8579,https://open.spotify.com/album/7wGLeeJt18EBjc181FP2cM,Highly Suspect,https://open.spotify.com/artist/2pqd3HsfsvcBGtHvPOg6eg
I Can't Escape Myself,2019-11-04T20:20:06Z,3:55,42,1,https://open.spotify.com/track/509HA9Eo90mwvh21AjOMq9,https://p.scdn.co/mp3-preview/f450558c506d4ee474cf0b10fbc01be5cbec5359?cid=2490920ce5574a1a9b97a3e366c39dd3,Jeopardy,1980,11,https://i.scdn.co/image/ab67616d00001e02150c0a25d47b380256e1d471,https://open.spotify.com/album/6QSnitPoyu8x79z1VxtrmV,The Sound,https://open.spotify.com/artist/4hzCcF4Leos2sKnz79nwhz
The Sky Is Broken,2019-10-29T17:28:11Z,4:18,39,17,https://open.spotify.com/track/3gzCw28P5shrZCaND4Jy3r,https://p.scdn.co/mp3-preview/b51003d93e055c092affe0196a61b34eac219d0b?cid=2490920ce5574a1a9b97a3e366c39dd3,Play,1999-05-17,18,https://i.scdn.co/image/ab67616d00001e0273b063d18cd9be91eb12284a,https://open.spotify.com/album/1xB1tmm50ZhXwrNs89u7Jx,Moby,https://open.spotify.com/artist/3OsRAKCvk37zwYcnzRf5XF
Senorita,2019-10-29T17:28:10Z,3:10,31,7,https://open.spotify.com/track/2kgnR3YK6j6U0cpUguecyQ,https://p.scdn.co/mp3-preview/e19005312448e1378230eef8c89a0485b356faaf?cid=2490920ce5574a1a9b97a3e366c39dd3,Pleased To Meet You,2001-01-01,13,https://i.scdn.co/image/ab67616d00001e021ba99b34edfc33fb4a9ea5a1,https://open.spotify.com/album/31Rh6Ab8xC49fWjFcuyXAK,James,https://open.spotify.com/artist/0qLNsNKm8bQcMoRFkR8Hmh
Lost In Hollywood,2019-10-29T17:28:10Z,5:20,64,11,https://open.spotify.com/track/0GrHWVTDsaWcD4nrCGr7VE,https://p.scdn.co/mp3-preview/bdaad68f6bb8ed361d0c2d8e9bc127f696f480d9?cid=2490920ce5574a1a9b97a3e366c39dd3,Mezmerize,2005-05-17,11,https://i.scdn.co/image/ab67616d00001e02c65f8d04502eeddbdd61fa71,https://open.spotify.com/album/0cn6MHyx4YuZauaB7Pb66o,System Of A Down,https://open.spotify.com/artist/5eAWCfyUhZtHHtBdNk56l1
Obstacle 1,2019-10-29T17:28:07Z,4:11,45,2,https://open.spotify.com/track/15YJouNHJaoBqGTmdBleMX,https://p.scdn.co/mp3-preview/40f8da11567dbcde226eb5f175c7c8341cbd7e4c?cid=2490920ce5574a1a9b97a3e366c39dd3,Turn On The Bright Lights,2002-08-19,11,https://i.scdn.co/image/ab67616d00001e02d3dbd74f07f1b7d86be24cd0,https://open.spotify.com/album/3o0yqWz9EsyBSmMFiq6lwl,Interpol,https://open.spotify.com/artist/3WaJSfKnzc65VDgmj2zU8B
Rituel,2019-10-28T18:24:17Z,4:56,46,2,https://open.spotify.com/track/2Nac4pGLIiXjLyo7lLDK4R,https://p.scdn.co/mp3-preview/2aaa11a24bb0319ec257f2c21b0bc2b21bff01a3?cid=2490920ce5574a1a9b97a3e366c39dd3,Belirdi Gece,2012-02-20,10,https://i.scdn.co/image/ab67616d00001e020c310391b74d2d901a675cb0,https://open.spotify.com/album/5yRJLea73tCtrtdRhDjaxC,She Past Away,https://open.spotify.com/artist/6paE8ghTau4qwwNzVRSgjR
Again,2019-10-13T14:53:08Z,16:18,0,1,https://open.spotify.com/track/0xTQFfRV9aClBhnEPyyYAl,,You All Look the Same to Me,2002,10,https://i.scdn.co/image/ab67616d00001e0234aa6eb93122ec16a87bdf43,https://open.spotify.com/album/77otQKjt6NWUyInkgtlMDb,Archive,https://open.spotify.com/artist/1Q776wzj2mrtXrNu3iH6nk
.Razoreater.,2019-10-13T14:53:04Z,7:01,33,5,https://open.spotify.com/track/1zRhBVtQ6mKMpb8TXKYA0k,https://p.scdn.co/mp3-preview/581f6951568bdcc2f41f8b505ff6efebd2bbde84?cid=2490920ce5574a1a9b97a3e366c39dd3,Mass Iiii,2011-02-27,7,https://i.scdn.co/image/ab67616d00001e025df1d31c49354d27c2282660,https://open.spotify.com/album/0cz4QMBLYroCWCk9lYPex4,Amenra,https://open.spotify.com/artist/0N1jE1EIrhZjvQSfuLupUu
When It's Over,2019-09-12T13:56:01Z,4:26,28,4,https://open.spotify.com/track/3Q6motjDfQGC684NYjddle,https://p.scdn.co/mp3-preview/016ce6c23f616ed2e917e88fc345ef269d415505?cid=2490920ce5574a1a9b97a3e366c39dd3,The Soft Moon,2010-11-23,11,https://i.scdn.co/image/ab67616d00001e02bfd91a6b10bc4ae2e12f53ca,https://open.spotify.com/album/47f4fYR89dSUgLY1UIpe49,The Soft Moon,https://open.spotify.com/artist/40HeNm05FEAxGx8gUOV4my
Breathe the Fire,2019-09-12T13:55:58Z,3:14,40,1,https://open.spotify.com/track/7qLDBd5iCh9xilyfdkn9v8,https://p.scdn.co/mp3-preview/701dcee169c6e63a74475e73da28e754e823d863?cid=2490920ce5574a1a9b97a3e366c39dd3,The Soft Moon,2010-11-23,11,https://i.scdn.co/image/ab67616d00001e02bfd91a6b10bc4ae2e12f53ca,https://open.spotify.com/album/47f4fYR89dSUgLY1UIpe49,The Soft Moon,https://open.spotify.com/artist/40HeNm05FEAxGx8gUOV4my
Such A Fool,2019-08-31T13:30:25Z,3:58,36,2,https://open.spotify.com/track/5NHlv57KRqZg9TgwKFocGp,https://p.scdn.co/mp3-preview/aaca7dec99c9bb18f638eb38c562ce32435d5f3c?cid=2490920ce5574a1a9b97a3e366c39dd3,22-20s,2004-09-20,11,https://i.scdn.co/image/ab67616d00001e022a8837621442d2bb9f916f0d,https://open.spotify.com/album/11qH5EquIA6AWAJSRDG4WR,22-20s,https://open.spotify.com/artist/3I3zGmpilE7YAI6DNoAxPs
