name,followers,popularity,genres,image_url,external_url
Clint Mansell,123867.0,57.0,"['british soundtrack', 'compositional ambient', 'scorecore', 'soundtrack']",https://i.scdn.co/image/2087e63bf78af26c83a9aafd3964e631eae81b84,https://open.spotify.com/artist/01xiB0IlXMXy3wrrotgDnU
Release The Long Ships,1929.0,14.0,['cinematic post-rock'],https://i.scdn.co/image/ab67616d00001e023f744d0629737ccc3282dec6,https://open.spotify.com/artist/0NXwO7YTs7cIF6Rl1B3thB
Burning Witches,18937.0,38.0,"['melodic metal', 'slayer', 'swiss metal']",https://i.scdn.co/image/aca8c0791301cbabf7022f795c0bbb95b85b5d1b,https://open.spotify.com/artist/0eNuNAhL4dW2nvKbSe2mS8
City of the Fallen,10835.0,33.0,['epicore'],https://i.scdn.co/image/ab67616d00001e02f9625407ba8c70507d254acf,https://open.spotify.com/artist/2Y6yi5MrD1GR14YM8qNCjw
Nick Phoenix,15252.0,56.0,"['epicore', 'scorecore', 'video game music']",https://i.scdn.co/image/ab67616d00001e02b39c2cbabff56ac3c55b6f4e,https://open.spotify.com/artist/3EvzCyNmY3kbUkMawjsndF
*Ancients,1065.0,7.0,['cosmic post-rock'],https://i.scdn.co/image/ab67616d00001e02e6b386361874b05367bcbe45,https://open.spotify.com/artist/4QTWiGaPuTZm04voak68D8
Diary of My Misanthropy,759.0,11.0,['cinematic post-rock'],https://i.scdn.co/image/6e3fe3a07aa786624846c3cb68596c4e31c072b9,https://open.spotify.com/artist/6NyIAnYU23slwfyUyRqHoT
Iron Maiden,5769266.0,77.0,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",https://i.scdn.co/image/a6e9ed559db89eaa89de1684eea49547128d598a,https://open.spotify.com/artist/6mdiAmATAx73kdxrNrnlao
Dream Theater,1088742.0,66.0,"['metal', 'neo classical metal', 'power metal', 'progressive metal', 'progressive rock', 'rock']",https://i.scdn.co/image/4dd1dfaf7eb5d9140d92ebd9e087a98513a2ce71,https://open.spotify.com/artist/2aaLAng2L2aWD2FClzwiep
Metallica,15609721.0,85.0,"['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']",https://i.scdn.co/image/0c22030833eb55c14013bb36eb6a429328868c29,https://open.spotify.com/artist/2ye2Wgw4gimLv2eAKyk1NB
Fionn Regan,54421.0,52.0,"['chamber pop', 'indie folk', 'irish pop', 'irish singer-songwriter']",https://i.scdn.co/image/d15e4820e591c61a144d0f7915de6110ef2b9e4c,https://open.spotify.com/artist/0WJc0VDtzsLIk33XRB20Dy
Helloween,750386.0,64.0,"['german metal', 'hard rock', 'metal', 'neo classical metal', 'old school thrash', 'power metal', 'rock', 'speed metal']",https://i.scdn.co/image/40135b5a51071fce49953b9516b2a42a28cd32a5,https://open.spotify.com/artist/4pQN0GB0fNEEOfQCaWotsY
Kina Grannis,411398.0,72.0,"['acoustic pop', 'indiecoustica', 'neo mellow', 'viral pop']",https://i.scdn.co/image/6794464e0a000355e51bdbf4fe383b297d237b4f,https://open.spotify.com/artist/7h4j9YTJJuAHzLCc3KCvYu
Gavin James,488181.0,72.0,"['irish pop', 'neo mellow', 'pop', 'pop rock', 'viral pop']",https://i.scdn.co/image/4fe25e28e689498c715a73069d5a4ba758ae28ea,https://open.spotify.com/artist/25tMQOrIU4LlUo6Sv8v5SE
